planning_area,category,category_norm,composite_score,composite_percentile,composite_rank,importance_label,confidence_label,model_spread,model_std_norm,dominant_model,laggard_model,rank_median,rank_mean,rank_spread,pareto_priority,model_min_norm,model_max_norm,2sfca_norm,2sfca_raw,rank_2sfca,cumulative_norm,cumulative_raw,rank_cumulative,hansen_norm,hansen_raw,rank_hansen
QUEENSTOWN,essential_services,essential_services,30.044552304982517,43.63636363636363,32.0,Priority for action,Moderate agreement,23.376590571310256,9.554376657366005,cumulative,hansen,30.0,24.333333333333332,25.0,False,20.009537227706677,43.38612779901693,30.72893115373425,59.83103747148519,34.0,43.38612779901693,132.4,30.0,20.009537227706677,3201562.1520284046,9.0
QUEENSTOWN,transport_services,transport_services,31.59604173250343,36.36363636363637,36.0,Priority for action,Low agreement,42.57756734475547,17.404415296805247,cumulative,hansen,24.0,25.0,11.0,False,13.36814936432002,55.94571670907549,32.79290716278466,106.02072424468628,31.0,55.94571670907549,444.73333333333335,24.0,13.36814936432002,1069816.087340901,20.0
RIVER VALLEY,community_spaces,community_spaces,29.581411440673445,52.72727272727272,27.0,Priority for action,Low agreement,83.28398783688569,34.80711809066617,cumulative,hansen,37.0,28.333333333333332,30.0,False,0.005240821352090172,83.28922865823777,25.843986925240525,13.566325857940068,39.0,83.28922865823777,849.8,9.0,0.005240821352090172,166.7584621949832,37.0
RIVER VALLEY,education_institutions,education_institutions,30.690250682106118,47.27272727272727,30.0,Priority for action,Low agreement,82.45090829049064,34.19955286923239,cumulative,hansen,33.0,25.333333333333332,27.0,False,0.0027173418870944746,82.45362563237774,28.39742070612888,35.451948049553735,35.0,82.45362563237774,279.4,8.0,0.0027173418870944746,434.7766628960988,33.0
RIVER VALLEY,emergency_services,emergency_services,19.766798900398655,78.18181818181819,13.0,Priority for action,Low agreement,84.84840332793284,38.74674755186008,cumulative,hansen,24.0,22.333333333333332,27.0,False,8.152055199835716e-05,84.84848484848484,5.59415494907217,2.797077474536085,35.0,84.84848484848484,7.0,8.0,8.152055199835716e-05,20.380151602733186,24.0
RIVER VALLEY,essential_services,essential_services,34.44926831867949,54.54545454545454,26.0,Priority for action,Low agreement,87.22541494479317,35.8969622727438,cumulative,hansen,31.0,24.0,25.0,False,0.0056063550429709536,87.23102129983614,34.002764304398745,66.20538329343528,31.0,87.23102129983614,266.2,8.0,0.0056063550429709536,897.0269483072177,33.0
RIVER VALLEY,transport_services,transport_services,33.11281518795493,40.0,34.0,Priority for action,Low agreement,96.56619766855214,40.61635572791007,cumulative,hansen,36.0,25.666666666666668,35.0,False,0.02413312025194445,96.59033078880408,27.575018188237056,93.92920542828094,38.0,96.59033078880408,764.2,3.0,0.02413312025194445,1972.1250158138912,36.0
ROCHOR,community_spaces,community_spaces,40.06685283393196,87.27272727272727,8.0,Needs improvement,Low agreement,87.39506001361633,37.391672617211036,cumulative,hansen,4.0,11.666666666666666,29.0,False,12.604939986383668,100.0,32.57074167603372,17.097412109441784,30.0,100.0,1020.3,1.0,12.604939986383668,401078.4315994801,4.0
ROCHOR,education_institutions,education_institutions,33.89754768413633,60.0,23.0,Priority for action,Low agreement,80.11828431249864,33.406293767600864,cumulative,hansen,15.0,17.666666666666668,26.0,False,5.050349751582311,85.16863406408096,30.69743189169088,38.32333126099935,32.0,85.16863406408096,288.6,6.0,5.050349751582311,808059.6048217313,15.0
ROCHOR,emergency_services,emergency_services,20.522202150774422,83.63636363636363,10.0,Priority for action,Low agreement,87.27260739193432,39.77358045681348,cumulative,hansen,22.0,19.0,25.0,False,0.0001198807929692224,87.27272727272728,6.135241463982147,3.0676207319910733,30.0,87.27272727272728,7.2,5.0,0.0001198807929692224,29.970218246533214,22.0
ROCHOR,essential_services,essential_services,39.70076111290233,69.0909090909091,18.0,Priority for action,Low agreement,97.90540333417573,40.18419154159632,cumulative,hansen,20.0,16.333333333333332,23.0,False,0.04107400061398811,97.94647733478972,40.198286891520375,78.26843040076886,26.0,97.94647733478972,298.9,3.0,0.04107400061398811,6571.914397702805,20.0
ROCHOR,transport_services,transport_services,40.88374688837212,67.27272727272727,19.0,Needs improvement,Low agreement,79.4519501213133,35.34600008741991,cumulative,hansen,15.0,17.333333333333332,33.0,False,20.02642137995896,99.47837150127226,29.96029234825996,99.45664909925384,35.0,99.47837150127226,786.9,2.0,20.02642137995896,1602638.8478481653,15.0
SELETAR,community_spaces,community_spaces,7.098396816460301,9.090909090909092,51.0,Priority for action,High agreement,10.878831541785244,4.90277780655833,cumulative,hansen,50.0,50.333333333333336,1.0,True,0.0003216484529212039,10.879153190238165,9.844939367753582,5.167919945980414,50.0,10.879153190238165,111.0,50.0,0.0003216484529212039,10.23457923349045,51.0
SELETAR,education_institutions,education_institutions,15.237249044617368,20.0,45.0,Priority for action,Moderate agreement,22.059153572419962,10.30375914131576,cumulative,hansen,44.0,43.666666666666664,1.0,True,0.00028993516856899,22.059443507588533,21.65054672509818,27.029006108887874,43.0,22.059443507588533,74.75,44.0,0.00028993516856899,46.38983620181493,44.0
SELETAR,emergency_services,emergency_services,1.7329554462601635,5.454545454545454,53.0,Priority for action,High agreement,6.060603057920668,2.6458715273793993,cumulative,hansen,53.0,53.0,0.0,True,3.0026853931202252e-06,6.0606060606060606,1.0416666666666667,0.5208333333333334,53.0,6.0606060606060606,0.5,53.0,3.0026853931202252e-06,0.750671849331147,53.0
SELETAR,essential_services,essential_services,15.7998957340019,21.818181818181817,44.0,Priority for action,Moderate agreement,23.374027879572626,10.419270856921454,2sfca,hansen,45.0,45.0,2.0,True,0.0004687091812795818,23.374496588753907,23.374496588753907,45.511520536856885,44.0,20.562534134352813,62.75,45.0,0.0004687091812795818,74.99431686081606,46.0
SELETAR,transport_services,transport_services,8.624896400917999,5.454545454545454,53.0,Priority for action,Moderate agreement,17.68344056906602,7.246515341249513,cumulative,hansen,50.0,51.0,3.0,True,0.00103780243525193,17.68447837150127,10.175378771774339,53.6086718889356,50.0,17.68447837150127,144.0,50.0,0.00103780243525193,123.94113792799594,53.0
SEMBAWANG,community_spaces,community_spaces,25.78375245594009,36.36363636363637,36.0,Priority for action,Low agreement,34.00187929044655,14.569463597446145,2sfca,hansen,21.0,26.0,25.0,True,3.505223844426105,37.50710313487266,37.50710313487266,19.68866431433208,21.0,29.893168675879643,305.0,41.0,3.505223844426105,111533.23089568024,16.0
SEMBAWANG,education_institutions,education_institutions,41.02286290336566,70.9090909090909,17.0,Needs improvement,Low agreement,45.07610175373371,19.581528780640735,2sfca,hansen,13.0,17.666666666666668,24.0,False,11.137680762934266,56.213782516667976,56.213782516667976,70.17848973233367,13.0,47.87333708075698,162.22222222222223,32.0,11.137680762934266,1782036.9595407774,8.0
SEMBAWANG,emergency_services,emergency_services,9.968213203941502,27.27272727272727,41.0,Priority for action,Low agreement,32.323178335662945,13.883615713725664,cumulative,hansen,32.0,31.333333333333332,14.0,True,5.3987569370022704e-05,32.32323232323232,7.007101086048455,3.5035505430242275,24.0,32.32323232323232,2.6666666666666665,38.0,5.3987569370022704e-05,13.49690135128514,32.0
SEMBAWANG,essential_services,essential_services,38.71590774568639,65.45454545454545,20.0,Priority for action,Low agreement,59.31643239719995,25.275746701828158,2sfca,hansen,17.0,19.666666666666668,16.0,False,0.05322675863500588,59.36965915583495,59.36965915583495,115.59622050799508,13.0,45.07555070089204,137.55555555555554,29.0,0.05322675863500588,8516.377664398224,17.0
SEMBAWANG,transport_services,transport_services,44.670740683060316,74.54545454545455,15.0,Needs improvement,High agreement,7.579186190830818,3.1987049903677294,2sfca,cumulative,19.0,21.0,34.0,False,39.22815945716709,46.807345647997906,46.807345647997906,138.49666374280545,19.0,39.22815945716709,313.3333333333333,39.0,44.738119892093145,3580172.2659981092,5.0
SENGKANG,community_spaces,community_spaces,29.051750197099512,50.90909090909091,28.0,Priority for action,Low agreement,43.54126439281434,19.885541990915964,cumulative,hansen,30.0,29.0,23.0,False,0.00335133645296839,43.544615729267306,40.68364330062032,21.356130681422673,17.0,43.544615729267306,444.2857142857143,30.0,0.00335133645296839,106.63666544789004,40.0
SENGKANG,education_institutions,education_institutions,55.993972531144465,96.36363636363636,3.0,Needs improvement,Low agreement,64.7111141921283,28.95849318257489,cumulative,hansen,5.0,6.333333333333333,6.0,False,14.293944829794123,79.00505902192243,71.80955455564349,89.64858547941371,4.0,79.00505902192243,267.7142857142857,10.0,14.293944829794123,2287041.4879461084,5.0
SENGKANG,emergency_services,emergency_services,8.031926070317917,18.181818181818183,46.0,Priority for action,Moderate agreement,27.705578568317822,12.059101572371324,cumulative,hansen,40.0,40.0,6.0,True,4.913730988474233e-05,27.705627705627705,4.981571575998821,2.4907857879994104,40.0,27.705627705627705,2.2857142857142856,43.0,4.913730988474233e-05,12.28433567061359,37.0
SENGKANG,essential_services,essential_services,52.698407747885426,87.27272727272727,8.0,Needs improvement,Low agreement,76.50008945539925,35.08670932224944,2sfca,hansen,13.0,13.333333333333334,19.0,False,0.0141090767848719,76.51419853218412,76.51419853218412,148.97764769548272,4.0,72.1853787937895,220.28571428571428,13.0,0.0141090767848719,2257.4778077306696,23.0
SENGKANG,transport_services,transport_services,40.581819588312804,65.45454545454545,20.0,Needs improvement,Low agreement,61.06343228697451,27.766972632290415,cumulative,hansen,19.0,21.0,18.0,False,0.1324964662061499,61.19592875318066,56.605769795629655,161.20274862313426,13.0,61.19592875318066,486.0,19.0,0.1324964662061499,10643.812954292138,31.0
SERANGOON,community_spaces,community_spaces,36.98519646388134,80.0,12.0,Priority for action,Low agreement,73.37578825883655,30.187320162650117,cumulative,hansen,14.0,19.666666666666668,21.0,False,0.005990209681112825,73.38177846851767,44.61408741454693,23.419345067430367,14.0,73.38177846851767,748.7142857142857,12.0,0.005990209681112825,190.60335919473417,33.0
SERANGOON,education_institutions,education_institutions,54.153812726194865,92.72727272727272,5.0,Needs improvement,Low agreement,99.99532569777146,41.724705661357554,cumulative,hansen,6.0,11.666666666666666,27.0,False,0.0046743022285322035,100.0,68.30482087105261,85.27320090489773,6.0,100.0,338.85714285714283,1.0,0.0046743022285322035,747.8917297602355,28.0
SERANGOON,emergency_services,emergency_services,11.401496990448397,45.45454545454545,31.0,Priority for action,Low agreement,43.29001551843178,19.244638430757593,cumulative,hansen,37.0,36.333333333333336,22.0,False,2.7771611504108237e-05,43.290043290043286,5.486960001912574,2.743480000956287,37.0,43.290043290043286,3.5714285714285716,25.0,2.7771611504108237e-05,6.942907510210936,47.0
SERANGOON,essential_services,essential_services,58.89571106344037,94.54545454545455,4.0,Needs improvement,Low agreement,79.14606701339251,33.40387885252072,cumulative,hansen,6.0,7.0,7.0,False,14.29233510878898,93.43840212218149,71.84066021273478,139.8779935319042,6.0,93.43840212218149,285.14285714285717,4.0,14.29233510878898,2286799.4710565293,11.0
SERANGOON,transport_services,transport_services,46.34743971403351,81.81818181818183,11.0,Needs improvement,Low agreement,84.9780677280432,35.49314680049738,cumulative,hansen,11.0,17.0,20.0,False,0.15461129776558585,85.13267902580878,58.54904103908416,165.70593006686107,11.0,85.13267902580878,674.1428571428571,10.0,0.15461129776558585,12413.534223110124,30.0
SIMPANG,community_spaces,community_spaces,15.294936566813103,21.818181818181817,44.0,Priority for action,High agreement,11.614993374317347,4.867717584386194,2sfca,hansen,43.0,33.0,38.0,True,7.859250844373487,19.474244218690835,19.474244218690835,10.222646516271078,43.0,16.000196020778205,163.25,47.0,7.859250844373487,250074.6537161865,9.0
SIMPANG,education_institutions,education_institutions,21.87472919975212,27.27272727272727,41.0,Priority for action,Low agreement,33.094353756256666,14.32281167293257,2sfca,hansen,39.0,36.333333333333336,14.0,True,0.001029778083695384,33.095383534340364,33.095383534340364,41.31698543615491,28.0,26.633642495784148,90.25,42.0,0.001029778083695384,164.76523652728446,39.0
SIMPANG,emergency_services,emergency_services,4.841486187304934,10.909090909090908,50.0,Priority for action,Moderate agreement,15.151466449395189,6.460218911521672,cumulative,hansen,45.0,44.333333333333336,12.0,True,4.870211996302571e-05,15.151515151515152,3.6223370927318297,1.8111685463659148,45.0,15.151515151515152,1.25,50.0,4.870211996302571e-05,12.17553811756531,38.0
SIMPANG,essential_services,essential_services,23.538968883507305,29.09090909090909,40.0,Priority for action,Low agreement,36.8185937407991,15.412770134083292,2sfca,hansen,40.0,37.333333333333336,14.0,True,0.0016585581651415418,36.82025229896424,36.82025229896424,71.69119823880223,29.0,25.64172583287821,78.25,43.0,0.0016585581651415418,265.37230661697924,40.0
SIMPANG,transport_services,transport_services,13.389475363217706,10.909090909090908,50.0,Priority for action,Moderate agreement,20.19444132518004,9.186882739759,cumulative,hansen,49.0,48.666666666666664,3.0,True,0.002759692631665487,20.197201017811707,18.698414503731726,73.35927360326068,49.0,20.197201017811707,163.75,47.0,0.002759692631665487,261.73398952500685,50.0
SINGAPORE RIVER,community_spaces,community_spaces,25.88953760102664,38.18181818181819,35.0,Priority for action,Low agreement,75.22445857974708,31.617597167732622,cumulative,hansen,25.0,25.666666666666668,30.0,False,0.014850120308460344,75.23930870005555,21.674441649845985,11.377599712509612,41.0,75.23930870005555,767.6666666666666,11.0,0.014850120308460344,472.51815310622874,25.0
SINGAPORE RIVER,education_institutions,education_institutions,25.672022883959638,36.36363636363637,36.0,Priority for action,Low agreement,71.21646632150554,29.689468466853707,cumulative,hansen,32.0,29.0,27.0,False,0.0033200753466534846,71.21978639685219,22.85413916397041,28.531596680662048,41.0,71.21978639685219,241.33333333333337,14.0,0.0033200753466534846,531.2144513861919,32.0
SINGAPORE RIVER,emergency_services,emergency_services,19.796580496089923,80.0,12.0,Priority for action,Low agreement,84.84830235576513,38.73416072361167,cumulative,hansen,15.0,18.666666666666668,25.0,False,0.0001824927197190161,84.84848484848484,5.653657557154074,2.826828778577037,33.0,84.84848484848484,7.0,8.0,0.0001824927197190161,45.62321038188745,15.0
SINGAPORE RIVER,essential_services,essential_services,29.565299498337204,41.81818181818181,33.0,Priority for action,Low agreement,76.88670466499359,31.747186722924745,cumulative,hansen,24.0,24.0,26.0,False,0.011165351390882306,76.89787001638447,28.36475177928609,55.22784108843329,37.0,76.89787001638447,234.66666666666663,11.0,0.011165351390882306,1786.476419736943,24.0
SINGAPORE RIVER,transport_services,transport_services,39.168507790236575,60.0,23.0,Priority for action,Low agreement,66.11502953293896,28.998045324512823,cumulative,2sfca,10.0,20.0,34.0,False,22.773859355949927,88.88888888888889,22.773859355949927,82.8033837321258,42.0,88.88888888888889,703.6666666666666,8.0,33.34600111494612,2668527.2985637723,10.0
SOUTHERN ISLANDS,community_spaces,community_spaces,14.439747354410382,20.0,45.0,Priority for action,Low agreement,32.93077836884682,13.448702222176786,cumulative,hansen,47.0,43.666666666666664,12.0,True,0.0007123691714132895,32.93149073801823,15.70647099211062,8.244823222269636,47.0,32.93149073801823,336.0,36.0,0.0007123691714132895,22.666979001796477,48.0
SOUTHERN ISLANDS,education_institutions,education_institutions,43.01116048693233,76.36363636363637,14.0,Needs improvement,Low agreement,87.55272118465136,37.25520560817882,hansen,2sfca,40.0,29.0,45.0,False,12.447278815348636,100.0,12.447278815348636,15.539449391782655,46.0,33.93760539629005,115.0,40.0,100.0,16000072.164676525,1.0
SOUTHERN ISLANDS,emergency_services,emergency_services,44.927420845449795,98.18181818181819,2.0,Needs improvement,Low agreement,94.38758255152466,38.70859650235343,hansen,2sfca,14.0,16.333333333333332,33.0,False,5.612417448475347,100.0,5.612417448475347,2.8062087242376736,34.0,60.60606060606061,5.0,14.0,100.0,25000016.686766177,1.0
SOUTHERN ISLANDS,essential_services,essential_services,46.9290637503797,80.0,12.0,Needs improvement,Low agreement,82.52636184932253,34.71766153978118,hansen,2sfca,33.0,26.666666666666668,45.0,False,17.473638150677477,100.0,17.473638150677477,34.02220186982682,46.0,40.9612233752048,125.0,33.0,100.0,16000180.891716408,1.0
SOUTHERN ISLANDS,transport_services,transport_services,40.33926688663051,63.63636363636363,21.0,Needs improvement,Low agreement,94.5953734045033,39.208799801381545,hansen,2sfca,41.0,31.666666666666668,50.0,False,5.377027232998893,99.9724006375022,5.377027232998893,42.48935559036274,52.0,38.295165394402034,306.0,41.0,99.9724006375022,8000250.309111512,2.0
STRAITS VIEW,community_spaces,community_spaces,12.505444782901769,16.363636363636363,47.0,Priority for action,Low agreement,37.53691300203289,15.872800635044458,cumulative,hansen,46.0,43.0,15.0,True,0.0010660237438474781,37.537979025776735,9.995058341246537,5.246722141545522,49.0,37.537979025776735,383.0,34.0,0.0010660237438474781,33.91996563982201,46.0
STRAITS VIEW,education_institutions,education_institutions,9.380665102988942,16.363636363636363,47.0,Priority for action,Moderate agreement,26.85453988301582,11.25589191128677,cumulative,hansen,42.0,43.666666666666664,7.0,True,0.00043482187456712006,26.854974704890388,8.019079430896989,10.011190464493405,48.0,26.854974704890388,91.0,41.0,0.00043482187456712006,69.57181371853845,42.0
STRAITS VIEW,emergency_services,emergency_services,11.307169532399156,43.63636363636363,32.0,Priority for action,Low agreement,48.484773790428406,22.13598848897154,cumulative,hansen,26.0,31.333333333333332,28.0,False,7.469442007881154e-05,48.484848484848484,3.2203548542068714,1.6101774271034357,48.0,48.484848484848484,4.0,20.0,7.469442007881154e-05,18.67361748378611,26.0
STRAITS VIEW,essential_services,essential_services,13.056217579574092,16.363636363636363,47.0,Priority for action,Low agreement,34.73383476753331,14.386397490710157,cumulative,hansen,42.0,43.333333333333336,8.0,True,0.0012826546403658073,34.73511742217367,12.217618597494496,23.788422462919787,48.0,34.73511742217367,106.0,40.0,0.0012826546403658073,205.22706267452372,42.0
STRAITS VIEW,transport_services,transport_services,12.726069201627435,9.090909090909092,51.0,Priority for action,Low agreement,48.21417133080372,21.425088111313265,cumulative,hansen,48.0,42.666666666666664,22.0,False,0.004658185735718978,48.218829516539444,6.1618116851976605,44.30795234795406,51.0,48.218829516539444,384.0,29.0,0.004658185735718978,413.65934405090104,48.0
SUNGEI KADUT,community_spaces,community_spaces,19.271109690023145,23.636363636363637,43.0,Priority for action,Low agreement,30.46515969449427,12.654956443136863,2sfca,hansen,45.0,42.333333333333336,18.0,True,0.0006272647559106743,30.46578695925018,30.46578695925018,15.99245482530836,32.0,20.190140154856415,206.0,45.0,0.0006272647559106743,19.95902914016669,50.0
SUNGEI KADUT,education_institutions,education_institutions,16.109715698455364,23.636363636363637,43.0,Priority for action,Moderate agreement,24.593431802723092,10.534828893768992,2sfca,hansen,47.0,44.666666666666664,11.0,True,0.00022951027958050755,24.593661313002674,24.593661313002674,30.70325337782223,38.0,19.06408094435076,64.6,47.0,0.00022951027958050755,36.721810358232055,49.0
SUNGEI KADUT,emergency_services,emergency_services,11.109061794148626,41.81818181818181,33.0,Priority for action,Moderate agreement,29.090878817059963,12.022391716065206,cumulative,hansen,42.0,32.666666666666664,34.0,True,3.0273849126240725e-05,29.09090909090909,10.581741787624141,5.2908708938120705,11.0,29.09090909090909,2.4,42.0,3.0273849126240725e-05,7.568467333286598,45.0
SUNGEI KADUT,essential_services,essential_services,15.634150955654006,20.0,45.0,Priority for action,Moderate agreement,24.71393490217953,10.266471757216147,2sfca,hansen,46.0,46.333333333333336,7.0,True,0.00035704318481935733,24.71429194536435,24.71429194536435,48.1201809482601,43.0,16.38448935008192,50.0,46.0,0.00035704318481935733,57.12755543264251,50.0
SUNGEI KADUT,transport_services,transport_services,36.96781067138531,56.36363636363636,25.0,Priority for action,Moderate agreement,16.38311360234443,7.6395240584043,2sfca,cumulative,26.0,26.0,38.0,False,23.969465648854964,40.352579251199394,40.352579251199394,123.53890405817036,26.0,23.969465648854964,193.4,45.0,39.99209305338207,3200375.3583764355,7.0
TAMPINES,community_spaces,community_spaces,50.29472716561214,92.72727272727272,5.0,Needs improvement,Low agreement,81.87922960753673,33.538887555325225,2sfca,hansen,28.0,21.0,29.0,False,0.006151551981278276,81.885381159518,81.885381159518,42.984225577312266,3.0,46.75095560129374,477.0,28.0,0.006151551981278276,195.73713347457328,32.0
TAMPINES,education_institutions,education_institutions,62.403375823492304,98.18181818181819,2.0,Adequate,Low agreement,99.89206372495259,41.15845276334302,2sfca,hansen,20.0,14.0,20.0,False,0.10793627504740883,100.0,100.0,124.84214118045698,1.0,61.85497470489039,209.6,21.0,0.10793627504740883,17269.881899449152,20.0
TAMPINES,emergency_services,emergency_services,13.401039376555199,54.54545454545454,26.0,Priority for action,Low agreement,36.363584484414105,15.105858372895147,cumulative,hansen,31.0,24.0,29.0,True,5.1879222264570236e-05,36.36363636363637,12.256593080122492,6.128296540061246,6.0,36.36363636363637,3.0,31.0,5.1879222264570236e-05,12.969814223107074,35.0
TAMPINES,essential_services,essential_services,60.24271155170543,98.18181818181819,2.0,Adequate,Low agreement,99.9810579807525,40.82085843429916,2sfca,hansen,22.0,16.0,24.0,False,0.018942019247501465,100.0,100.0,194.70588538259125,1.0,51.18514472965592,156.2,25.0,0.018942019247501465,3030.7573441439736,22.0
TAMPINES,transport_services,transport_services,60.30684848862058,94.54545454545455,4.0,Adequate,Low agreement,99.97801988101877,40.821901217491884,2sfca,hansen,28.0,22.0,36.0,False,0.02198011898123719,100.0,100.0,261.7610689705044,1.0,51.50127226463105,409.8,28.0,0.02198011898123719,1799.8328538626488,37.0
TANGLIN,community_spaces,community_spaces,30.27415500366222,56.36363636363636,25.0,Priority for action,Low agreement,60.33625403545392,25.05371392067701,cumulative,hansen,15.0,19.333333333333332,27.0,False,7.97698716811365,68.31324120356757,28.43682122502922,14.927386560699649,35.0,68.31324120356757,697.0,15.0,7.97698716811365,253820.92304543385,8.0
TANGLIN,education_institutions,education_institutions,28.86297480325257,43.63636363636363,32.0,Priority for action,Low agreement,68.02062594361392,27.81818919877046,cumulative,hansen,33.0,28.333333333333332,22.0,False,0.0021396550370110633,68.02276559865093,30.515559574022554,38.096277965407694,33.0,68.02276559865093,230.5,15.0,0.0021396550370110633,342.3463499969063,37.0
TANGLIN,emergency_services,emergency_services,10.697734162195884,36.36363636363637,36.0,Priority for action,Low agreement,45.45451354094463,20.711604033392423,cumulative,hansen,44.0,38.333333333333336,27.0,False,3.191360081860073e-05,45.45454545454545,3.2136309944130943,1.606815497206547,49.0,45.45454545454545,3.75,22.0,3.191360081860073e-05,7.978405529998129,44.0
TANGLIN,essential_services,essential_services,27.534099110115342,34.54545454545455,37.0,Priority for action,Low agreement,62.09496199742972,25.353121831547895,cumulative,hansen,35.0,30.333333333333332,20.0,False,0.0022526393807655427,62.097214636810484,30.227960781878032,58.855618673458075,35.0,62.097214636810484,189.5,18.0,0.0022526393807655427,360.4263757605272,38.0
TANGLIN,transport_services,transport_services,24.960616033434604,21.818181818181817,44.0,Priority for action,Low agreement,68.85476775217445,28.679090705315467,cumulative,hansen,43.0,34.666666666666664,29.0,False,0.006555403041825909,68.86132315521628,22.372769562957604,81.87393030705454,43.0,68.86132315521628,546.25,16.0,0.006555403041825909,565.4826038918471,45.0
TENGAH,community_spaces,community_spaces,27.27752088166077,43.63636363636363,32.0,Priority for action,Low agreement,44.64199770528128,19.44385861577998,cumulative,hansen,29.0,32.0,19.0,False,0.0017345303357012166,44.64373223561698,36.69650815087332,19.263157378287055,24.0,44.64373223561698,455.5,29.0,0.0017345303357012166,55.1912747983145,43.0
TENGAH,education_institutions,education_institutions,38.01301943732696,63.63636363636363,21.0,Priority for action,Low agreement,57.79013983533151,26.16734117989168,cumulative,hansen,25.0,25.333333333333332,21.0,False,0.002159209075474747,57.79229904440698,52.90782373144584,66.05125999831893,15.0,57.79229904440698,195.83333333333337,25.0,0.002159209075474747,345.4750102622043,36.0
TENGAH,emergency_services,emergency_services,11.593431051265984,47.27272727272727,30.0,Priority for action,Low agreement,40.40400529082789,17.6256828424323,cumulative,hansen,28.0,30.666666666666668,18.0,False,3.51132125140035e-05,40.4040404040404,7.025224872988297,3.5126124364941487,23.0,40.4040404040404,3.3333333333333335,28.0,3.51132125140035e-05,8.778308987760544,41.0
TENGAH,essential_services,essential_services,36.47424079194404,58.18181818181818,24.0,Priority for action,Low agreement,52.91258867493019,24.303107170181466,2sfca,hansen,26.0,27.666666666666668,21.0,False,0.0019524564110745995,52.91454113134127,52.91454113134127,103.02772580591343,18.0,50.081922446750404,152.83333333333334,26.0,0.0019524564110745995,312.39655760385,39.0
TENGAH,transport_services,transport_services,31.002835072568416,34.54545454545455,37.0,Priority for action,Low agreement,47.99985837772323,21.505177387693738,cumulative,hansen,30.0,32.0,22.0,False,0.006927033642337172,48.00678541136556,42.79879976040521,129.20757992697864,22.0,48.00678541136556,382.3333333333333,30.0,0.006927033642337172,595.2220380856276,44.0
TOA PAYOH,community_spaces,community_spaces,36.57814176417499,78.18181818181819,13.0,Priority for action,Low agreement,83.47475499367607,34.09123410825567,cumulative,hansen,19.0,20.666666666666668,27.0,False,0.005593923309139161,83.4803489169852,39.76078760757041,20.87169454980001,19.0,83.4803489169852,851.75,8.0,0.005593923309139161,177.99386508312867,35.0
TOA PAYOH,education_institutions,education_institutions,45.07102842742306,85.45454545454545,9.0,Needs improvement,Low agreement,95.96844112390053,39.21651325360159,cumulative,hansen,19.0,14.333333333333334,18.0,False,0.06514516052892694,96.03358628442946,51.68953524475698,64.53032256578157,19.0,96.03358628442946,325.4166666666667,3.0,0.06514516052892694,10423.272696422677,21.0
TOA PAYOH,emergency_services,emergency_services,17.11410796710773,74.54545454545455,15.0,Priority for action,Low agreement,68.68639631876822,30.91062625252968,cumulative,hansen,12.0,15.0,19.0,False,0.0004723681004641206,68.68686868686868,6.7531850386077075,3.376592519303854,26.0,68.68686868686868,5.666666666666667,12.0,0.0004723681004641206,118.09210393899056,7.0
TOA PAYOH,essential_services,essential_services,55.182826217468154,89.0909090909091,7.0,Needs improvement,Low agreement,83.23942864985095,33.99451914929823,cumulative,hansen,10.0,7.333333333333333,10.0,False,16.760571350149046,100.0,60.30930962484688,117.42577527318645,11.0,100.0,305.1666666666667,1.0,16.760571350149046,2681721.7345090425,10.0
TOA PAYOH,transport_services,transport_services,42.377163461275416,72.72727272727273,16.0,Needs improvement,Low agreement,79.27207798802601,32.40401539455524,cumulative,hansen,21.0,18.666666666666668,17.0,False,8.439966117147865,87.71204410517387,44.60552961019256,133.39435125949038,21.0,87.71204410517387,694.4166666666666,9.0,8.439966117147865,675442.2624391346,26.0
TUAS,community_spaces,community_spaces,0.0,1.8181818181818181,55.0,Priority for action,High agreement,0.0,0.0,2sfca,2sfca,55.0,55.0,0.0,True,0.0,0.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0
TUAS,education_institutions,education_institutions,0.08249865439417224,7.2727272727272725,52.0,Priority for action,High agreement,0.12564806407475146,0.05396300388825067,2sfca,hansen,52.0,52.0,0.0,True,8.102675245834118e-07,0.12564887434227603,0.12564887434227603,0.1568627450980392,52.0,0.09836987071388421,0.3333333333333333,52.0,8.102675245834118e-07,0.129643388660284,52.0
TUAS,emergency_services,emergency_services,14.44445273241582,61.81818181818181,22.0,Priority for action,Moderate agreement,22.222194595650965,9.993125966215366,cumulative,hansen,48.0,33.0,45.0,True,2.7626571255579617e-05,22.22222222222222,20.0,10.0,3.0,22.22222222222222,1.8333333333333333,48.0,2.7626571255579617e-05,6.906647423876252,48.0
TUAS,essential_services,essential_services,1.2699622867209677,3.6363636363636362,54.0,Priority for action,High agreement,2.277745384297805,0.9574126194584587,2sfca,hansen,54.0,53.666666666666664,1.0,True,1.7099714262264375e-05,2.2777624840120674,2.2777624840120674,4.434937611408199,54.0,0.6553795740032768,2.0,53.0,1.7099714262264375e-05,2.7359852139289296,54.0
TUAS,transport_services,transport_services,33.49950028163738,47.27272727272727,30.0,Priority for action,Low agreement,59.44104427108664,24.802871993846058,2sfca,hansen,40.0,32.666666666666664,38.0,False,0.011042445128185068,59.45208671621482,59.45208671621482,167.79857593387007,10.0,18.85072094995759,153.16666666666666,48.0,0.011042445128185068,924.5544689869738,40.0
