amenity_id,nearest_first_road_id,nearest_first_road_name,nearest_second_road_id,nearest_second_road_name,nearest_third_road_id,nearest_third_road_name,nearest_fourth_road_id,nearest_fourth_road_name
aa92f2c1-0dd0-5e03-b4d7-1b6db0797645,3029,SAGO LANE,3030,SAGO STREET,3291,SPRING STREET,880,ERSKINE ROAD
6f64d21c-52bb-591a-ba3d-f2a090e06461,4064,WOODLANDS LOOP,4025,WOODLANDS CRESCENT,4080,WOODLANDS WALK,4020,WOODLANDS AVENUE 9
3c720116-5156-5b12-bf7e-7d0b29bf07ae,2620,NICOLL DRIVE,2639,NORTH PERIMETER ROAD,19,AIRLINE ROAD,134,AVIATION DRIVE
25f6b4f4-8a0f-59cb-bfa5-eaf5e8839900,2715,PANDAN GARDENS,3956,WEST COAST VALE,3953,WEST COAST RISE,3951,WEST COAST PARK
01fe721a-6392-56d5-8d2d-b1111276f164,843,EDGEFIELD WALK,2919,PUNGGOL DRIVE,842,EDGEFIELD PLAINS,841,EDGEDALE PLAINS
f879278b-0f4b-5988-b4e4-0cf35e526ba5,2940,QUEEN'S CRESCENT,158,BARBARY WALK,2459,MEI CHIN ROAD,2939,QUEEN'S CLOSE
575e8346-0ce0-5645-98c6-d8642a92b550,1669,JALAN SENYUM,1458,JALAN KEMBANGAN,3238,SIMS AVENUE EAST,1649,JALAN SAYANG
8b30f2b3-4cb7-519f-8068-122bedeb0044,2380,MARIAM WAY,2379,MARIAM WALK,3863,UPPER CHANGI ROAD TRACK 39,2378,MARIAM CLOSE
45142117-b166-5376-b783-3b40288392b1,2858,PICCADILLY CIRCUS,3713,TONG LEE ROAD,1701,JALAN TARI DULANG,2344,MAIDA VALE
d7852f19-1f55-53bc-9346-f08f8be65eb1,3567,TAMPINES STREET 91,3507,TAMPINES AVENUE 1,3561,TAMPINES STREET 81,1508,JALAN LEMBAH BEDOK
32b83092-a5a5-5c0a-aad6-fc813235b84b,3342,STIRLING ROAD,2942,QUEENSWAY,664,COMMONWEALTH AVENUE,2944,QUEENSWAY UNDERPASS
e50dc058-22a7-5ba4-8654-927c8e9eb5ef,2968,REDHILL LANE,2969,REDHILL ROAD,2967,REDHILL CLOSE,1732,JALAN TIONG
dac0162f-3917-5dcd-a25b-d386fe5cf691,2716,PANDAN LOOP,3956,WEST COAST VALE,3953,WEST COAST RISE,3947,WEST COAST GROVE
9a82d8d6-e7b2-5df6-bd4a-5c9d16b1252c,2747,PASIR RIS CENTRAL STREET 3,2746,PASIR RIS CENTRAL,2755,PASIR RIS DRIVE 1,2759,PASIR RIS DRIVE 3
af239395-6a04-503c-83b7-7eba62745506,2779,PASIR RIS STREET 71,2756,PASIR RIS DRIVE 10,2780,PASIR RIS STREET 72,846,ELIAS GREEN
e56780ec-44be-56f9-825a-b2f56fbeb8ec,183,BEDOK NORTH AVENUE 2,190,BEDOK NORTH STREET 3,188,BEDOK NORTH STREET 1,182,BEDOK NORTH AVENUE 1
c94f63c8-7444-517a-87fc-011f82a61c59,1986,KITCHENER ROAD,3037,SAM LEONG ROAD,2884,PLUMER ROAD,3899,VERDUN ROAD
bce46fc8-56f2-526e-82b8-bc4bb1c1e36e,593,CHRISTIAN CEMETERY PATH 13,595,CHRISTIAN CEMETERY PATH 2,594,CHRISTIAN CEMETERY PATH 15,2238,LORONG KABONG
d74232fd-534b-56c9-b045-b31bbea55ffb,285,BOON LAY AVENUE,286,BOON LAY DRIVE,1821,JURONG WEST CENTRAL 1,287,BOON LAY PLACE
6a894fe5-6f70-55d5-89e7-8a3895aba976,87,ANG MO KIO STREET 24,85,ANG MO KIO STREET 22,86,ANG MO KIO STREET 23,82,ANG MO KIO STREET 12
257488cf-0912-51c5-bbab-7e1a587e3fa8,813,DUNMAN ROAD,812,DUNMAN LANE,3659,THIAM SIEW AVENUE,3594,TANJONG KATONG ROAD
009a1c3e-4746-504b-8a4e-7ba8505fdf77,72,ANG MO KIO AVENUE 9,99,ANG MO KIO STREET 62,100,ANG MO KIO STREET 63,98,ANG MO KIO STREET 61
bdce03cf-b6e9-5161-830f-b79d3d7c21ef,3491,TAI THONG CRESCENT,4086,WOODSVILLE TUNNEL,38,ALKAFF AVENUE,2215,LORONG BAKAR BATU
9f09d226-e67f-5ea4-a3cf-4c72f75076d7,3687,TOA PAYOH INDUSTRIAL PARK,2206,LORONG 8 TOA PAYOH,2207,LORONG 8A TOA PAYOH,2204,LORONG 7 TOA PAYOH
0089cf30-cb80-5faf-bd62-109ae27b57d2,19,AIRLINE ROAD,2639,NORTH PERIMETER ROAD,21,AIRPORT CARGO ROAD,2620,NICOLL DRIVE
fd5e5bfd-6cd6-533d-8ea1-a3e300fc529b,1812,JURONG ROAD - TRACK 18,1813,JURONG ROAD - TRACK 20,1800,JURONG EAST STREET 32,1790,JURONG CANAL DRIVE
ff34e039-c2ba-58ad-b36f-31e0a5ed05cb,2003,KRANJI WAY,2000,KRANJI LINK,1998,KRANJI CRESCENT,2001,KRANJI LOOP
68e31c2d-0817-5008-821b-e8e3fdc3b04a,4034,WOODLANDS DRIVE 50,4015,WOODLANDS AVENUE 4,4016,WOODLANDS AVENUE 5,4077,WOODLANDS STREET 83
d340312f-f286-51c1-a3e6-8daf9aaacb01,634,CLEMENTI CRESCENT,638,CLEMENTI STREET 11,640,CLEMENTI STREET 13,639,CLEMENTI STREET 12
bfe7ab5f-25a8-5895-9a2f-3f15cf377578,2919,PUNGGOL DRIVE,843,EDGEFIELD WALK,842,EDGEFIELD PLAINS,841,EDGEDALE PLAINS
2b2fe4b0-8cb0-504a-a1db-53743274728e,1813,JURONG ROAD - TRACK 20,1790,JURONG CANAL DRIVE,1814,JURONG ROAD - TRACK 22,1812,JURONG ROAD - TRACK 18
cbb05911-e433-5515-a49d-2e81cfb92943,2192,LORONG 4 TOA PAYOH,478,CENTRAL EXPRESSWAY,3685,TOA PAYOH CENTRAL,2198,LORONG 5 TOA PAYOH
d5a8a6a4-080e-5a90-a000-96f7cd918267,2950,RAFFLES BOULEVARD,3637,TEMASEK AVENUE,2949,RAFFLES AVENUE,2952,RAFFLES LINK
5864a4ee-9408-5359-8eba-c38e2ccb2359,2558,MULBERRY AVENUE,529,CHEMPAKA AVENUE,427,CAMPHOR AVENUE,2339,MACPHERSON ROAD
0264678d-7eab-57c2-9442-c919ae3d3c33,842,EDGEFIELD PLAINS,843,EDGEFIELD WALK,841,EDGEDALE PLAINS,2921,PUNGGOL FIELD
4fe062a0-47c2-5f4f-9ea3-09a2e6efcc56,3550,TAMPINES STREET 32,3551,TAMPINES STREET 33,3552,TAMPINES STREET 34,3549,TAMPINES STREET 31
fb170180-e06f-569e-807e-908c101a7204,548,CHIA PING ROAD,2297,LORONG TUKANG EMPAT,1786,JOO YEE ROAD,1735,JALAN TUKANG
97b50559-bfbc-55a3-871e-c7edce13c62f,359,BUKIT BATOK WEST AVENUE 4,362,BUKIT BATOK WEST AVENUE 7,344,BUKIT BATOK ROAD,353,BUKIT BATOK STREET 33
2acd2497-baf7-5b6c-b7c5-fcad76d583eb,3521,TAMPINES CENTRAL 4,3520,TAMPINES CENTRAL 3,3545,TAMPINES STREET 21,3553,TAMPINES STREET 41
dd0d2d77-0ac4-5505-97d1-3eefc744de3e,1248,HOUGANG STREET 51,1249,HOUGANG STREET 52,329,BUANGKOK VIEW,326,BUANGKOK GREEN
00f34307-fd78-5eb5-81cd-7cb0918ff97e,3283,SOUTH BUONA VISTA ROAD,4153,ZEHNDER ROAD,3344,STOCKPORT ROAD,3055,SCIENCE PARK DRIVE
d41f6fc6-d8df-516c-a670-883b8e4721db,4036,WOODLANDS DRIVE 53,4033,WOODLANDS DRIVE 44,4028,WOODLANDS DRIVE 16,4035,WOODLANDS DRIVE 52
980961e2-ba38-5fae-a15e-4d24ac39fc45,1117,GUL LINK,3772,TUAS ROAD,1114,GUL CRESCENT,1123,GUL STREET 5
5f449a3f-c75f-5951-b4a9-d09c714c8c88,1650,JALAN SEAVIEW,1651,JALAN SEDAP,47,AMBER GARDENS,3595,TANJONG KATONG ROAD SOUTH
82baf4f4-9d5e-5e61-9853-1e348a5708ef,752,DEFU AVENUE 1,763,DEFU LANE 7,764,DEFU LANE 8,755,DEFU LANE 10
52096e28-aa18-51ac-9824-47d0acb5b585,94,ANG MO KIO STREET 51,91,ANG MO KIO STREET 42,95,ANG MO KIO STREET 52,92,ANG MO KIO STREET 43
81adf09f-5ce8-52d5-8b4e-9233ed5b9fe2,86,ANG MO KIO STREET 23,2443,MAYFLOWER LANE,2446,MAYFLOWER ROAD,2447,MAYFLOWER TERRACE
76b6bf5d-d3c4-5452-b5e4-7e95c967b2e6,1332,JALAN BERSERI,1611,JALAN QUEE CHEW,595,CHRISTIAN CEMETERY PATH 2,593,CHRISTIAN CEMETERY PATH 13
45dc70cf-f423-510c-b961-5c79563b0d2c,2933,PURVIS STREET,2084,LIANG SEAH STREET,2353,MALAY STREET,1270,HYLAM STREET
eac826a0-e469-51a2-85f3-3d5393bdb3dd,78,ANG MO KIO INDUSTRIAL PARK 2,3608,TAVISTOCK AVENUE,65,ANG MO KIO AVENUE 12,1168,HEMSLEY AVENUE
6c16ee78-c202-5fca-9b61-25a74f0a85a3,3889,VENTURE AVENUE,1794,JURONG EAST STREET 11,3890,VENTURE DRIVE,1795,JURONG EAST STREET 12
bf73e91d-9dd3-57b8-9fed-8034982dbd14,433,CANBERRA ROAD,3939,WELLINGTON CIRCLE,2658,OLD NELSON ROAD,7,ADMIRALTY DRIVE
00daea30-e205-53e7-88a5-75a3ba3c0447,19,AIRLINE ROAD,2639,NORTH PERIMETER ROAD,21,AIRPORT CARGO ROAD,2620,NICOLL DRIVE
524831a7-e37a-5443-a6f9-2fea17ae6589,4109,YISHUN AVENUE 6,4125,YISHUN STREET 31,4111,YISHUN AVENUE 8,4112,YISHUN AVENUE 9
f300a12e-a091-5980-8577-84e41d083555,21,AIRPORT CARGO ROAD,498,CHANGI COAST ROAD,500,CHANGI FERRY ROAD,783,DIGBY ROAD
1a0d356c-48f6-5255-9c8c-9559bcbc331a,3560,TAMPINES STREET 73,3558,TAMPINES STREET 71,3565,TAMPINES STREET 85,3508,TAMPINES AVENUE 10
159cdb92-6a23-52f8-9054-48a92f378d67,1511,JALAN LEMPENG,631,CLEMENTI AVENUE 4,922,FABER AVENUE,630,CLEMENTI AVENUE 3
4941a88b-eacd-5d32-8c14-7b3a768d4f7c,4120,YISHUN STREET 11,4116,YISHUN CENTRAL SERVICE ROAD,4122,YISHUN STREET 21,4108,YISHUN AVENUE 5
b9b98543-0874-5bc1-a29b-c7bfa1ff2d3f,1810,JURONG PORT ROAD,404,BUROH DRIVE,1724,JALAN TEPONG,967,FISHERY PORT ROAD
53ace6c2-6ee1-5b10-ad61-aa522dda7656,193,BEDOK PLACE,2504,MINARET WALK,1565,JALAN NIPAH,203,BEDOK ROAD
129f6818-58c8-5fc0-af75-9c3306d2efd2,3744,TUAS AVENUE 18A,3746,TUAS AVENUE 20,3743,TUAS AVENUE 18,3764,TUAS CRESCENT
af91b023-6724-550a-9a87-dd251b5001a9,101,ANG MO KIO STREET 64,99,ANG MO KIO STREET 62,80,ANG MO KIO INDUSTRIAL PARK 3,76,ANG MO KIO ELECTRONICS PARK ROAD
96dca69d-6ee5-5541-9707-0ccff87778f4,571,CHOA CHU KANG CENTRAL,565,CHOA CHU KANG AVENUE 1,1224,HONG SAN WALK,1223,HONG SAN TERRACE
76572fbf-4b12-58ca-86e5-4ae7719943a3,631,CLEMENTI AVENUE 4,1511,JALAN LEMPENG,630,CLEMENTI AVENUE 3,632,CLEMENTI AVENUE 5
74768b0e-4dcc-5507-9fab-8d6274831826,2220,LORONG BENGKOK,614,CIRCUIT ROAD,613,CIRCUIT LINK,226,BENG HUAT ROAD
d79e7ddb-dbb6-5d27-896b-9ef8269ea96e,1469,JALAN KHAIRUDDIN,952,FIDELIO STREET,3502,TAMAN SIGLAP,2377,MARIA AVENUE
56b874f0-29e4-59fd-a52d-c3a7d2fb4ec4,3580,TANAH MERAH FERRY ROAD,499,CHANGI COAST WALK,3579,TANAH MERAH COAST ROAD,4091,XILIN AVENUE
f50ba8f9-ca96-52a1-8300-aa25b198f62b,63,ANG MO KIO AVENUE 1,77,ANG MO KIO INDUSTRIAL PARK 1,269,BISHAN STREET 23,265,BISHAN STREET 14
c9c97dff-ae9c-50b4-b423-e6c5a35f4751,182,BEDOK NORTH AVENUE 1,187,BEDOK NORTH ROAD,190,BEDOK NORTH STREET 3,183,BEDOK NORTH AVENUE 2
612eff50-5584-55f7-8bf5-d58df79ebf31,1796,JURONG EAST STREET 13,3053,SCIENCE CENTRE ROAD,1815,JURONG TOWN HALL ROAD,1793,JURONG EAST CENTRAL 1
df6e0982-c554-5bde-a8aa-671b391eec97,3736,TUAS AVENUE 1,3745,TUAS AVENUE 2,3766,TUAS DRIVE 2,3750,TUAS AVENUE 6
14cb45e3-3ade-5979-98df-3bad5bbea6e5,1615,JALAN RAJAH,1293,JALAN AMPAS,1617,JALAN RAMA RAMA,1456,JALAN KEMAMAN
58124936-0842-5e4c-869b-dad0752b4d0a,677,COMPASSVALE STREET,672,COMPASSVALE CRESCENT,3127,SENGKANG EAST WAY,1551,JALAN MERDU
32716ad8-0e54-573d-80db-e89d3bb5ccb5,1791,JURONG EAST AVENUE 1,1800,JURONG EAST STREET 32,1799,JURONG EAST STREET 31,1812,JURONG ROAD - TRACK 18
38fd2daa-d8c4-52b5-92ce-2fe32724c84a,3612,TEBAN GARDENS ROAD,3611,TEBAN GARDENS CRESCENT,2715,PANDAN GARDENS,1277,INTERNATIONAL BUSINESS PARK
36ddef95-0309-5314-bed2-6d8e7116685a,3508,TAMPINES AVENUE 10,3560,TAMPINES STREET 73,3531,TAMPINES INDUSTRIAL AVENUE 3,3559,TAMPINES STREET 72
e9288dea-6bf4-5e28-83bf-f9e56d3bafcd,3968,WESTWOOD DRIVE,3969,WESTWOOD ROAD,1841,JURONG WEST STREET 74,3966,WESTWOOD AVENUE
f8ac5205-53f6-571e-be35-1d1a90ce95cf,3326,STAGMONT RING,575,CHOA CHU KANG LINK,2044,LENGKOK SAGA,1383,JALAN GALI BATU
944de083-d9c1-5e1f-a9ca-f0131f2788cc,3000,RIVIERA DRIVE,2720,PARBURY AVENUE,3992,WILTSHIRE ROAD,2325,LUCKY HEIGHTS
2665a2b9-69f2-5f93-988b-3c84def0964b,1221,HONG KAH CIRCLE,1830,JURONG WEST STREET 42,1816,JURONG WEST AVENUE 1,1832,JURONG WEST STREET 52
6caf2069-a67a-521b-972b-54dd7a3c6b33,947,FERNVALE LANE,3128,SENGKANG INDUSTRIAL AVENUE 1,3099,SELETAR WEST FARMWAY 2,3087,SELETAR CRESCENT
c05a6e83-496f-5124-90f2-f3318915a374,979,FOO KIM LIN ROAD,1380,JALAN EUNOS,1607,JALAN PUNAI,1630,JALAN RIMAU
9d03eedd-2353-55fd-86b7-f45f378f7acc,2777,PASIR RIS STREET 52,2778,PASIR RIS STREET 53,2765,PASIR RIS GREEN,2991,RIVERINA VIEW
3febe0d5-266a-5e39-b5f7-6fdc2a3044e0,285,BOON LAY AVENUE,287,BOON LAY PLACE,286,BOON LAY DRIVE,1825,JURONG WEST STREET 23
94c8daa0-c9e1-5d09-9687-acbdd7b529b6,368,BUKIT MERAH CENTRAL,775,DEPOT WALK,773,DEPOT LANE,2967,REDHILL CLOSE
dfabdaac-9927-5aca-a2f6-0d390db5ade4,593,CHRISTIAN CEMETERY PATH 13,595,CHRISTIAN CEMETERY PATH 2,594,CHRISTIAN CEMETERY PATH 15,2238,LORONG KABONG
1b67b973-2102-57a3-ae62-13e4ef370127,593,CHRISTIAN CEMETERY PATH 13,595,CHRISTIAN CEMETERY PATH 2,594,CHRISTIAN CEMETERY PATH 15,1332,JALAN BERSERI
36acf4b8-1cbd-50af-a997-2d655130ab61,2682,ORCHARD LINK,3266,SOMERSET ROAD,779,DEVONSHIRE ROAD,3684,TIVERTON LANE
65a5b01c-b5d0-5185-871a-ec316913f324,69,ANG MO KIO AVENUE 5,95,ANG MO KIO STREET 52,97,ANG MO KIO STREET 54,94,ANG MO KIO STREET 51
fa03eabb-80ed-524f-9be5-cd31a8ae8a8d,2853,PHOENIX PARK,3591,TANGLIN ROAD,3590,TANGLIN RISE,3589,TANGLIN HILL
e0783b57-1fa5-5db3-bd93-da6444d80bf2,2546,MOUNT SINAI RISE,1444,JALAN KEBAYA,2543,MOUNT SINAI DRIVE,2979,RIDGEWOOD CLOSE
278d4b15-949a-5e32-8f90-24518fe5794a,1830,JURONG WEST STREET 42,1816,JURONG WEST AVENUE 1,1832,JURONG WEST STREET 52,1831,JURONG WEST STREET 51
8b3ed518-ad68-5935-9187-2921cf112e27,2298,LORONG TUKANG SATU,2296,LORONG TUKANG DUA,3721,TRACTOR ROAD,258,BIRD PARK DRIVE
8c521826-abe5-5b73-a8d6-77e61d4dfb3c,843,EDGEFIELD WALK,842,EDGEFIELD PLAINS,841,EDGEDALE PLAINS,2919,PUNGGOL DRIVE
81f4000d-0b79-50ec-ac5d-b3ce479d50f6,617,CLARENCE LANE,3350,STRATHMORE ROAD,222,BELVEDERE CLOSE,1732,JALAN TIONG
c34378ba-56af-5aed-be05-8a2930311d72,3739,TUAS AVENUE 12,3821,TUAS WEST ROAD,3751,TUAS AVENUE 7,3767,TUAS LANE
1a16b95a-b948-5ecd-8bcc-94aa8e319e81,144,BAIN STREET,2492,MIDDLE ROAD,2494,MILLER STREET,463,CASHIN STREET
5352be12-fb63-5472-960b-7e1a7f005818,3837,UBI CLOSE,3843,UBI ROAD 4,900,EUNOS LINK,3844,UBI VIEW
515dfdb7-1f17-5359-b179-11e95b48b88d,2352,MALAN ROAD,2131,LOCK ROAD,1269,HYDERABAD ROAD,27,ALEXANDRA TERRACE
b648edac-5afb-514c-99bb-1166e50f91ee,3670,THOMSON LANE,3672,THOMSON ROAD,771,DENHAM ROAD,279,BO SENG AVENUE
5d7d47d2-32ca-528f-bc1e-9b06cd614418,231,BENOI ROAD,1781,JOO KOON CIRCLE,3261,SIXTH LOK YANG ROAD,1782,JOO KOON CRESCENT
b46b3563-0033-5fbd-aec9-22c5334eb5ce,3535,TAMPINES INDUSTRIAL DRIVE,3534,TAMPINES INDUSTRIAL CRESCENT,2233,LORONG HALUS,3533,TAMPINES INDUSTRIAL AVENUE 5
859faa65-30af-553e-96a1-62b63188d339,3087,SELETAR CRESCENT,3086,SELETAR COURT,1589,JALAN PELAJAU,1625,JALAN RENGAS
5d0d377f-135f-53fe-b5c3-526bf97105b5,4013,WOODLANDS AVENUE 2,3286,SOUTH WOODLANDS DRIVE,3287,SOUTH WOODLANDS WAY,4027,WOODLANDS DRIVE 14
3db5a521-d4f1-532d-b1de-fd377291f3b6,4038,WOODLANDS DRIVE 61,4037,WOODLANDS DRIVE 60,4020,WOODLANDS AVENUE 9,4061,WOODLANDS INDUSTRIAL PARK E9
04ae87ae-17c4-54a5-abc7-2c47b67d1dce,70,ANG MO KIO AVENUE 6,74,ANG MO KIO CENTRAL 2,75,ANG MO KIO CENTRAL 3,2444,MAYFLOWER PLACE
4d65f99d-506c-5674-8bcf-29f69fb2d88b,4042,WOODLANDS DRIVE 65,4035,WOODLANDS DRIVE 52,4012,WOODLANDS AVENUE 12,4024,WOODLANDS CLOSE
3178b532-3195-525d-a9a2-125e7b30e0e2,2841,PEREIRA ROAD,1712,JALAN TELAGA,2127,LITTLE ROAD,1282,IRVING PLACE
12356cdc-f9c4-54fd-a5aa-108372dde542,139,AYER RAJAH CRESCENT,2672,ONE-NORTH AVENUE,2455,MEDIA LINK,3334,STARS AVENUE
043fc4c9-b354-5bcc-b888-555043357fb4,3123,SENGKANG CENTRAL,671,COMPASSVALE BOW,675,COMPASSVALE LINK,3124,SENGKANG EAST AVENUE
cf8ff4cc-0c7c-5e1f-a96f-44c421dc7e93,4047,WOODLANDS DRIVE 75,4045,WOODLANDS DRIVE 72,4079,WOODLANDS VIEW,4064,WOODLANDS LOOP
a89d2106-96e3-5794-a155-12632b1b420f,2893,POOLE ROAD,1372,JALAN DUA,3921,WAREHAM ROAD,316,BROADRICK CLOSE
9f616eb6-6c04-50d5-8f7b-3e92d963c3cd,324,BUANGKOK DRIVE,2997,RIVERVALE LINK,1238,HOUGANG AVENUE 6,1233,HOUGANG AVENUE 10
4b4b2695-01a8-5bf2-aff6-a4f295e6b5a6,3466,TAGORE DRIVE,3467,TAGORE INDUSTRIAL AVENUE,3468,TAGORE LANE,3469,TAGORE ROAD
a2ca17d7-0aea-5166-8297-3c989d679db3,3599,TANJONG PENJURU,2831,PENJURU LANE,3600,TANJONG PENJURU CRESCENT,2830,PENJURU FLYOVER
5c95b5cd-00aa-5467-a08f-5b0fb792685b,3652,TERANG BULAN AVENUE,1725,JALAN TERANG BULAN,2377,MARIA AVENUE,1316,JALAN BANGSAWAN
979359b8-8928-58f3-ac96-cbb433ce42d9,3135,SENJA ROAD,3134,SENJA LINK,1762,JELAPANG ROAD,3136,SENJA WAY
425498a3-b163-5b70-b334-54e8d7e80ce6,3491,TAI THONG CRESCENT,38,ALKAFF AVENUE,3199,SIAK KEW AVENUE,3201,SIANG KUANG AVENUE
e70dbefc-db33-5d28-9d56-28b4ce913c70,4066,WOODLANDS ROAD,3326,STAGMONT RING,587,CHOA CHU KANG STREET 64,572,CHOA CHU KANG CRESCENT
6f8adc71-132c-58ba-9a13-1448af01f009,337,BUKIT BATOK CRESCENT,348,BUKIT BATOK STREET 23,349,BUKIT BATOK STREET 24,339,BUKIT BATOK EAST AVENUE 3
6c07a395-ea1c-585c-b98f-fab09603345e,4070,WOODLANDS STREET 12,4073,WOODLANDS STREET 32,4009,WOODHAVEN DRIVE,4006,WOODGROVE DRIVE
e732c9d9-1d36-5ee8-915a-73d70f13d9be,1551,JALAN MERDU,3357,STREET. ANNE'S WOOD,3127,SENGKANG EAST WAY,672,COMPASSVALE CRESCENT
deb51613-8afd-5d4f-8c54-c59f1349e32b,3289,SPORTS DRIVE,1922,KENT RIDGE CRESCENT,875,ENGINEERING DRIVE 4,874,ENGINEERING DRIVE 3
63cfa49a-f860-5b99-beef-0033907d5cd1,3124,SENGKANG EAST AVENUE,3123,SENGKANG CENTRAL,2224,LORONG BUANG KOK,671,COMPASSVALE BOW
3e28e796-bab5-5ac3-9d53-58afd44bbfa2,3281,SORBY ADAMS DRIVE,2900,POTONG PASIR AVENUE 3,3687,TOA PAYOH INDUSTRIAL PARK,2898,POTONG PASIR AVENUE 1
60f6dddc-2dc9-5b07-8395-3a3fddf5baf5,2508,MINTO ROAD,2704,PAHANG STREET,29,ALIWAL STREET,1689,JALAN SULTAN
3d0f522c-bfef-5af5-8672-4e7abc7ead73,643,CLEMENTI WEST STREET 2,642,CLEMENTI WEST STREET 1,2432,MAS KUNING TERRACE,1532,JALAN MAS KUNING
965e7d4d-b5f5-5db9-8f8e-8b2f259268ee,4040,WOODLANDS DRIVE 63,4044,WOODLANDS DRIVE 71,4017,WOODLANDS AVENUE 6,4039,WOODLANDS DRIVE 62
52b47ebb-0adb-5cc0-a2d6-4ba31a5c4f6d,1720,JALAN TENANG,2428,MARYLAND DRIVE,381,BUKIT SEDAP ROAD,1426,JALAN JELITA
f240ed91-5cd2-57e9-95b8-300e6c67e6dd,2480,MERINO CRESCENT,3192,SHEPHERDS DRIVE,105,ANGORA CLOSE,158,BARBARY WALK
719eaa25-7588-5373-a18a-e6b77722d3fb,4047,WOODLANDS DRIVE 75,4045,WOODLANDS DRIVE 72,4079,WOODLANDS VIEW,4064,WOODLANDS LOOP
4102f61f-9d55-5eec-b62c-dd363bbd282f,2211,LORONG AMPAS,1963,KIM KEAT ROAD,1962,KIM KEAT LINK,478,CENTRAL EXPRESSWAY
5a71dfb3-2f29-5d82-adc6-a601dc86b702,2828,PENHAS ROAD,1229,HORNE ROAD,470,CAVAN ROAD,1875,KALLANG ROAD
fc9505b7-d7ca-59cd-92fa-1947c2c6e5cd,3163,SERANGOON LINK,3155,SERANGOON AVENUE 2,2221,LORONG BIAWAK,3158,SERANGOON CENTRAL
78bec833-5b72-570d-bb78-6059c75c99ad,3964,WESTLAKE AVENUE,2137,LORNIE VIADUCT,300,BRADDELL HILL,2340,MACRITCHIE VIADUCT
a5d2c337-0a38-5131-be83-d1e4e1c9d7a4,3772,TUAS ROAD,1117,GUL LINK,1123,GUL STREET 5,3749,TUAS AVENUE 5
9a46b7b3-15f4-50ce-88f3-de5b2996c1d5,948,FERNVALE LINK,949,FERNVALE ROAD,3131,SENGKANG WEST AVENUE,838,EATON WALK
cf9e3d22-ba2d-5b1e-a55b-fe66c5ba76ac,3206,SIGLAP CLOSE,795,DRYBURGH AVENUE,2286,LORONG SIGLAP,547,CHEVIOT HILL
6ab72d30-36fe-5087-bcd3-f3c1e1fc79c4,259,BISHAN LANE,3689,TOA PAYOH NORTH,2951,RAFFLES INSTITUTION LANE,301,BRADDELL RISE
4a13a5f9-f8ee-560f-98b9-82ed74fa55a2,2142,LORONG 10 GEYLANG,2150,LORONG 11 GEYLANG,2208,LORONG 9 GEYLANG,2153,LORONG 13 GEYLANG
a72ff22b-42d6-5829-ac62-85222cf20bc5,369,BUKIT MERAH LANE 1,370,BUKIT MERAH LANE 2,371,BUKIT MERAH LANE 3,407,BURY ROAD
a4f09bdd-c049-5766-b97f-5bd3747ce587,3110,SEMBAWANG CLOSE,3118,SEMBAWANG WAY,3108,SEMBAWANG ALLEY,7,ADMIRALTY DRIVE
15c6761f-44c9-53ab-9fc2-ef74cba3b528,1075,GRAY LANE,411,BUTTERWORTH LANE,2808,PEBBLE LANE,3042,SANDY LANE
b3f3cc8f-01ab-5335-9a2a-09b7e960241b,501,CHANGI NORTH CRESCENT,502,CHANGI NORTH RISE,3063,SEAGULL WALK,504,CHANGI NORTH STREET 2
48f40cbb-298a-5574-a893-06f0540c9958,705,COUNTRYSIDE WALK,701,COUNTRYSIDE LINK,703,COUNTRYSIDE ROAD,999,FUDU PARK
e2ea9cd1-13f1-5a42-b540-9f238fada2c9,2401,MARINE TERRACE,2400,MARINE PARADE ROAD,1721,JALAN TENGGIRI,2397,MARINE CRESCENT
3884c828-3d7b-51aa-82a1-5119da41350d,1175,HIGH STREET,3864,UPPER CIRCULAR ROAD,2632,NORTH BOAT QUAY,455,CARPENTER STREET
a91b6543-6bf5-5544-894c-6647cb98ef60,264,BISHAN STREET 13,263,BISHAN STREET 12,262,BISHAN STREET 11,266,BISHAN STREET 15
1498e2ab-d0d3-5f47-9cf0-055b1b80b399,520,CHARTWELL DRIVE,2524,MORETON CLOSE,682,CONWAY CIRCLE,1566,JALAN NIRA
be022b2e-d0ab-5270-8ee8-66dd61b183c4,3837,UBI CLOSE,3843,UBI ROAD 4,3844,UBI VIEW,900,EUNOS LINK
874c502a-0fd0-5550-b600-8b62708f6ddb,2871,PIONEER ROAD NORTH,1833,JURONG WEST STREET 61,1848,JURONG WEST STREET 93,4147,YUNNAN DRIVE 2
6bfbb7e7-a8c4-5b09-8e93-737e2aaa0f59,143,BAH SOON PAH ROAD,2226,LORONG CHENCHARU,1538,JALAN MATA AYER,531,CHENCHARU LINK
10f48ccb-5079-5ae9-92b6-b5172a91a4a3,355,BUKIT BATOK STREET 51,351,BUKIT BATOK STREET 31,356,BUKIT BATOK STREET 52,357,BUKIT BATOK WEST AVENUE 2
5b1c44cf-bfcb-5bc2-bbf6-28c718c611ab,674,COMPASSVALE LANE,675,COMPASSVALE LINK,328,BUANGKOK SOUTH FARMWAY 1,2999,RIVERVALE WALK
ac5e703a-ae87-5e5c-957b-7de7405e9c11,2398,MARINE DRIVE,2399,MARINE PARADE CENTRAL,3341,STILL ROAD SOUTH,3058,SEA AVENUE
