amenity_id,nearest_road_1_id,nearest_road_1_name,nearest_road_2_id,nearest_road_2_name,nearest_road_3_id,nearest_road_3_name,nearest_road_4_id,nearest_road_4_name
9797063d-e996-4983-b204-ebe32a04cb56,002399,ADMIRALTY ROAD,002370,ADMIRALTY ROAD,002448,MARSILING DRIVE,002449,MARSILING DRIVE
ef19ec78-09fb-470c-bbf8-2cf64be391a0,002448,MARSILING DRIVE,002461,MARSILING LANE,002463,MARSILING DRIVE,002462,MARSILING LANE
7933ac6c-49ce-4a8f-801c-7f9f5f84c95a,002399,ADMIRALTY ROAD,002370,ADMIRALTY ROAD,002448,MARSILING DRIVE,002449,MARSILING DRIVE
2cbd8193-1f4f-4d5b-8321-8b97597f26f3,002370,ADMIRALTY ROAD,002399,ADMIRALTY ROAD,002448,MARSILING DRIVE,002402,ADMIRALTY ROAD
adaf5f13-224d-4790-8652-db39b11acf23,016066,WOODLANDS STREET 41,016232,WOODLANDS STREET 41,011421,WOODLANDS AVENUE 1,016231,WOODLANDS STREET 41
bf57fa10-291f-4a70-96b0-a25ba7ded839,048566,WOODLANDS AVENUE 5,054203,SOUTH WOODLANDS WAY,048309,WOODLANDS AVENUE 5,046304,WOODLANDS SQUARE
ebd72338-6c40-4fb2-826b-ec00b82556b3,033385,AMBER ROAD,021226,AMBER ROAD,021225,TANJONG KATONG ROAD SOUTH,021220,TANJONG KATONG ROAD SOUTH
736b2cf2-3660-4f74-8636-e956cf3a14c0,025644,MEYER ROAD,021377,CRESCENT ROAD,026512,JALAN NURI,021382,MEYER ROAD
601c4390-7dc6-4cc7-8607-c417cf85d414,021377,CRESCENT ROAD,025644,MEYER ROAD,021381,CRESCENT ROAD,021382,MEYER ROAD
8d1bb7f5-fc66-4ee5-83dd-4bfdc9216ced,042318,ORCHARD BOULEVARD,029255,ORCHARD BOULEVARD,052237,ORCHARD BOULEVARD,052236,ORCHARD BOULEVARD
ff2d69a0-f5bd-4f9d-8c07-95df4c19c415,000202,YISHUN AVENUE 9,069166,YISHUN AVENUE 9,069167,YISHUN AVENUE 9,069168,YISHUN AVENUE 9
819dc1fe-9ab0-42e9-86a7-0c56633e7b43,021762,HOUGANG AVENUE 4,021577,HOUGANG AVENUE 4,010956,HOUGANG AVENUE 4,022087,HOUGANG AVENUE 4
f1b9baba-a885-4ea4-8cc5-062420bf436a,054093,PUNGGOL ROAD,053302,PUNGGOL ROAD,031183,PUNGGOL ROAD,017131,PUNGGOL ROAD
643251c1-a2f0-4128-9985-d5e616419205,021764,HOUGANG AVENUE 10,003305,HOUGANG AVENUE 10,003304,HOUGANG AVENUE 10,040697,HOUGANG AVENUE 10
1423f542-983e-4195-9cb9-20006ac00adb,023409,SENGKANG EAST WAY,023408,SENGKANG EAST WAY,023434,SENGKANG EAST WAY,023410,SENGKANG EAST WAY
e597f5e8-c5d4-44a1-b077-5b2c84dffb20,013372,COMMONWEALTH AVENUE,013373,COMMONWEALTH AVENUE,013484,COMMONWEALTH AVENUE,022615,STIRLING WALK
77452800-4fd5-44bc-8792-06490c2d75d0,056004,HOUGANG CENTRAL,017844,HOUGANG CENTRAL,056015,HOUGANG CENTRAL,017237,HOUGANG CENTRAL
9c4c4d83-6520-4b66-b565-d44b2e39d58b,056004,HOUGANG CENTRAL,017844,HOUGANG CENTRAL,056330,JALAN PAYOH LAI,056015,HOUGANG CENTRAL
d6b9d09b-c658-48f9-9ac4-5b498ad3bbe8,042662,NANYANG AVENUE,011316,NANYANG DRIVE,035736,NANYANG TERRACE,011000,NANYANG DRIVE
b440d189-1e85-4a27-b29f-7ff886fed741,042662,NANYANG AVENUE,035736,NANYANG TERRACE,047346,TAN LARK SYE WALK,102892,TAN LARK SYE WALK
8ad9912b-1f9c-49ff-a743-7f161714a8e0,002085,SEMBAWANG ROAD,023150,YISHUN RING ROAD,023151,YISHUN RING ROAD,002016,SEMBAWANG ROAD
ba24eb43-49d6-4394-838f-ae304f5c6366,002085,SEMBAWANG ROAD,023150,YISHUN RING ROAD,023151,YISHUN RING ROAD,002016,SEMBAWANG ROAD
610716e6-8179-4563-8f8a-7ed72b18b6da,035707,WOODLANDS AVENUE 1,035740,WOODLANDS AVENUE 1,035723,WOODLANDS DRIVE 16,035722,WOODLANDS DRIVE 16
318a39b7-3251-40d7-a7bb-577171e97ce1,035707,WOODLANDS AVENUE 1,035740,WOODLANDS AVENUE 1,035723,WOODLANDS DRIVE 16,035722,WOODLANDS DRIVE 16
046be599-a7c6-4dd2-a702-2128bce05711,035707,WOODLANDS AVENUE 1,035740,WOODLANDS AVENUE 1,035723,WOODLANDS DRIVE 16,035722,WOODLANDS DRIVE 16
2664158f-44c9-4265-9d89-e70a0f587d6a,035707,WOODLANDS AVENUE 1,035740,WOODLANDS AVENUE 1,035723,WOODLANDS DRIVE 16,035722,WOODLANDS DRIVE 16
f1008f9d-c875-4c9b-8725-caeac7914d59,023763,CANBERRA ROAD,019249,CANBERRA ROAD,021422,CANBERRA ROAD,021423,CANBERRA ROAD
1838044f-e6a8-478d-b5f5-565f4f1d8ad6,024941,RANGOON ROAD,025879,RANGOON ROAD,038484,FARRER PARK STATION ROAD,024861,RANGOON ROAD
f298b4f4-16d0-4eb9-847a-0d2e0dc20183,024941,RANGOON ROAD,008270,FARRER PARK STATION ROAD,025879,RANGOON ROAD,038484,FARRER PARK STATION ROAD
a94314d7-a365-4ddc-86bf-434f3dc7ed67,032158,BIRCH ROAD,025339,ROBERTS LANE,005563,BIRCH ROAD,025530,BURMAH ROAD
1fd9ee82-bea1-4c6f-a52f-9ce2d2952ca3,025050,KENT ROAD,025051,KENT ROAD,031435,OWEN ROAD,025052,OWEN ROAD
846eb49f-b0ed-4cee-beea-c365c993f1ca,039768,NORFOLK ROAD,025055,NORFOLK ROAD,025054,NORFOLK ROAD,058177,CARLISLE ROAD
3c5edc81-abf6-45cb-b1e7-0d51a912ad77,033135,TOA PAYOH RISE,098721,TOA PAYOH LINK,098711,TOA PAYOH LINK,098722,TOA PAYOH LINK
cd8e92a6-3836-462b-b3b2-07a40283c95c,058139,OWEN ROAD,031435,OWEN ROAD,057812,OWEN ROAD,057811,OWEN ROAD
bd3216b2-3238-4d5c-b901-e76c86b90d9b,098719,TOA PAYOH RISE,032080,TOA PAYOH RISE,098713,TOA PAYOH RISE,033135,TOA PAYOH RISE
8673c67a-c213-4abf-a055-3dc81b7f48f8,031412,NORFOLK ROAD,033484,CENTRAL EXPRESSWAY,025054,NORFOLK ROAD,025055,NORFOLK ROAD
34233cc3-db59-433f-a869-78ba894de350,033135,TOA PAYOH RISE,098721,TOA PAYOH LINK,098711,TOA PAYOH LINK,098722,TOA PAYOH LINK
6989155f-d7a4-4af0-8907-016f222cf037,033135,TOA PAYOH RISE,098721,TOA PAYOH LINK,098711,TOA PAYOH LINK,098722,TOA PAYOH LINK
ea09a4f3-b58d-49e4-b033-3ac03819bc9a,038144,WOODGROVE DRIVE,012511,WOODLANDS AVENUE 1,038165,WOODGROVE DRIVE,018017,WOODLANDS AVENUE 1
6e5e9d50-8e5b-4815-aa88-fa7bdfffb08a,035810,ADMIRALTY ROAD WEST,041378,ADMIRALTY ROAD,049278,MARSILING CRESCENT,044941,ADMIRALTY ROAD WEST
184c46f2-31d1-4007-926d-5b02499cee5a,054283,WOODLANDS AVENUE 7,053562,WOODLANDS SQUARE,018473,WOODLANDS AVENUE 7,018206,WOODLANDS AVENUE 7
ccad1dd0-3596-4838-a227-e856c8b5650c,035723,WOODLANDS DRIVE 16,016070,WOODLANDS AVENUE 4,016069,WOODLANDS AVENUE 4,017702,WOODLANDS AVENUE 4
4dd66884-b98b-4ecd-9a37-eca8d9020826,053562,WOODLANDS SQUARE,046517,WOODLANDS SQUARE,054283,WOODLANDS AVENUE 7,054260,WOODLANDS SQUARE
4b3f4cfa-4099-4503-9a33-4beff6a16bd4,038700,WOODLANDS AVENUE 2,049733,WOODLANDS AVENUE 2,018365,WOODLANDS AVENUE 2,048645,WOODLANDS AVENUE 2
dbd62f0f-4e02-4ee6-8e36-bd7f1483ef51,000707,WOODGROVE AVENUE,057584,WOODGROVE AVENUE,035351,PINEWOOD GROVE,035324,PINEWOOD GROVE
ea4d1ebb-ec58-47f6-9716-a3115b38a251,035723,WOODLANDS DRIVE 16,016070,WOODLANDS AVENUE 4,016069,WOODLANDS AVENUE 4,017702,WOODLANDS AVENUE 4
9b9a70a1-e2f2-461d-8cf9-fb6533f973c3,035707,WOODLANDS AVENUE 1,035740,WOODLANDS AVENUE 1,035722,WOODLANDS DRIVE 16,035723,WOODLANDS DRIVE 16
7e38de33-5c9f-4e21-afcf-581524173dd9,035723,WOODLANDS DRIVE 16,016070,WOODLANDS AVENUE 4,016069,WOODLANDS AVENUE 4,017702,WOODLANDS AVENUE 4
05916b1d-6984-445a-8613-b6b4e4dd269d,012511,WOODLANDS AVENUE 1,038144,WOODGROVE DRIVE,038165,WOODGROVE DRIVE,018017,WOODLANDS AVENUE 1
9b6b3ee5-8554-4fe1-bbe1-e3c05c51ab32,010004,WOODLANDS AVENUE 1,016232,WOODLANDS STREET 41,016231,WOODLANDS STREET 41,011133,WOODLANDS AVENUE 1
d779cc23-35b5-42f7-8cfe-3a5780febd50,016232,WOODLANDS STREET 41,016231,WOODLANDS STREET 41,010057,WOODLANDS STREET 41,010004,WOODLANDS AVENUE 1
e48e00d3-98f0-480e-a20f-602ef17c45e1,016066,WOODLANDS STREET 41,016232,WOODLANDS STREET 41,011421,WOODLANDS AVENUE 1,017691,WOODGROVE WALK
527fe007-c50a-4fbc-a58f-94942cf109cd,014799,BUKIT PANJANG RING ROAD,034628,BUKIT PANJANG RING ROAD,034627,BUKIT PANJANG RING ROAD,044780,SERVICE ROAD
ae11cd9f-c5b1-4173-a288-4d449862e008,014799,BUKIT PANJANG RING ROAD,034628,BUKIT PANJANG RING ROAD,034627,BUKIT PANJANG RING ROAD,044780,SERVICE ROAD
c6177973-e94a-49e4-8491-2564656e1e6b,007275,BELVEDERE CLOSE,030354,BELVEDERE CLOSE,028855,TANGLIN ROAD,050862,MARGARET DRIVE
e8ecded1-7012-4ed5-80c0-925541c29605,029144,CLEMENTI AVENUE 6,003014,CLEMENTI AVENUE 6,027609,CLEMENTI AVENUE 6,041173,CLEMENTI AVENUE 6
7725059e-046b-4729-a37c-6500be388158,098733,BRADDELL RISE,098706,BRADDELL RISE,098707,BRADDELL RISE,098704,BRADDELL RISE
c5fe4702-2da1-4d31-99a5-730c7bfc8913,098733,BRADDELL RISE,098706,BRADDELL RISE,098707,BRADDELL RISE,098704,BRADDELL RISE
c66fb501-4c20-423b-aea7-7bf7a1fd6787,045883,JALAN TIGA RATUS,009622,SIMEI ROAD,049857,MERAGI TERRACE,045884,JALAN TIGA RATUS
48f074bd-1958-4577-8b9f-64d693c46d0e,045883,JALAN TIGA RATUS,009622,SIMEI ROAD,049857,MERAGI TERRACE,045884,JALAN TIGA RATUS
090f4c3b-fa33-40d4-9303-39d838c83a85,031451,UPPER CROSS STREET,027222,UPPER CROSS STREET,001025,PARK CRESCENT,001027,PARK CRESCENT
3be1d622-6b15-4540-bb3d-5774892f0523,038889,SHENTON WAY,039858,PRINCE EDWARD ROAD,040082,SHENTON WAY,006317,PRINCE EDWARD ROAD
ca4734d0-5b21-42db-99ad-a330316223a3,038889,SHENTON WAY,039858,PRINCE EDWARD ROAD,040082,SHENTON WAY,006317,PRINCE EDWARD ROAD
91a82204-ec2d-4509-bbca-cfdac352df14,031451,UPPER CROSS STREET,027222,UPPER CROSS STREET,001027,PARK CRESCENT,029630,UPPER CROSS STREET
46ce1711-6995-4813-8092-0dd4fbd54ac0,038889,SHENTON WAY,039858,PRINCE EDWARD ROAD,040082,SHENTON WAY,006317,PRINCE EDWARD ROAD
8941c116-1152-4e4f-81f3-fe32e35c596d,042892,SAGO LANE,042939,SAGO LANE,039718,SOUTH BRIDGE ROAD,040742,SOUTH BRIDGE ROAD
6db55b0e-325c-434b-b85c-3de0ce558239,038889,SHENTON WAY,039858,PRINCE EDWARD ROAD,040082,SHENTON WAY,006317,PRINCE EDWARD ROAD
91e06861-a3a7-45e5-bff9-ebebecee6fb1,038889,SHENTON WAY,039858,PRINCE EDWARD ROAD,040082,SHENTON WAY,006317,PRINCE EDWARD ROAD
63b5f351-58ae-490b-8d72-74ddf62bdb1d,038889,SHENTON WAY,039858,PRINCE EDWARD ROAD,040082,SHENTON WAY,006317,PRINCE EDWARD ROAD
563d50a3-3be8-41e1-babc-c93952427db5,031451,UPPER CROSS STREET,027222,UPPER CROSS STREET,001027,PARK CRESCENT,001025,PARK CRESCENT
ab13a2a9-cc1e-4a1e-9583-7c996b42a19c,040095,SOUTH BRIDGE ROAD,039718,SOUTH BRIDGE ROAD,042892,SAGO LANE,040742,SOUTH BRIDGE ROAD
13091395-0c1e-40fd-8665-46d455169f44,038889,SHENTON WAY,039858,PRINCE EDWARD ROAD,040082,SHENTON WAY,006317,PRINCE EDWARD ROAD
2dcdc2f6-5975-4ca8-b5ad-018160cd89f0,038889,SHENTON WAY,040082,SHENTON WAY,039858,PRINCE EDWARD ROAD,006317,PRINCE EDWARD ROAD
d1f3f30d-e4d6-4ff4-8343-91e904989847,038889,SHENTON WAY,039858,PRINCE EDWARD ROAD,040082,SHENTON WAY,006317,PRINCE EDWARD ROAD
f8d1f8bf-76b2-4d94-a805-e40e9cf30b6c,031451,UPPER CROSS STREET,027222,UPPER CROSS STREET,001027,PARK CRESCENT,029630,UPPER CROSS STREET
8aa78102-f4dc-484d-baae-99dadcad33d5,031451,UPPER CROSS STREET,001025,PARK CRESCENT,027222,UPPER CROSS STREET,001027,PARK CRESCENT
11594c25-812a-4d15-86a8-4655625947db,042892,SAGO LANE,042939,SAGO LANE,039718,SOUTH BRIDGE ROAD,040095,SOUTH BRIDGE ROAD
97e9ed28-9852-4e6b-90f0-086a7dcc2608,040382,ERSKINE ROAD,043006,SAGO STREET,040095,SOUTH BRIDGE ROAD,040504,SOUTH BRIDGE ROAD
8513d31a-d2ab-49c5-a170-fa7dfca58bb6,043429,PEARL'S HILL ROAD,015714,PEARL'S HILL ROAD,015049,UPPER CROSS STREET,015341,UPPER CROSS STREET
392fa835-9450-43f5-b932-9f2f8e04e0c0,027324,CHIN SWEE ROAD,015701,CHIN SWEE ROAD,015330,CHIN SWEE ROAD,041902,CHIN SWEE ROAD
80751321-33b1-4bc5-b41c-b7a70d6a33d2,036713,KAMPONG BAHRU ROAD,045809,KAMPONG BAHRU ROAD,045805,KAMPONG BAHRU ROAD,101084,KAMPONG BAHRU ROAD
c5242074-1bcb-4e01-ba45-6514a00bae55,043429,PEARL'S HILL ROAD,035188,PEARL'S HILL ROAD,015714,PEARL'S HILL ROAD,014325,UPPER CROSS STREET
7c9c5c1b-9727-4769-a99f-7fa8720cbe9a,043429,PEARL'S HILL ROAD,015714,PEARL'S HILL ROAD,014873,UPPER CROSS STREET,014325,UPPER CROSS STREET
4ea14e18-cffb-46a1-943c-ed2efc367d4b,043429,PEARL'S HILL ROAD,015714,PEARL'S HILL ROAD,014873,UPPER CROSS STREET,032401,UPPER CROSS STREET
523e756c-0da7-445b-8894-378c4ee32d92,036713,KAMPONG BAHRU ROAD,045809,KAMPONG BAHRU ROAD,045805,KAMPONG BAHRU ROAD,101084,KAMPONG BAHRU ROAD
f02156d6-d807-46a7-b11c-9f9d058fb061,043429,PEARL'S HILL ROAD,015714,PEARL'S HILL ROAD,015049,UPPER CROSS STREET,015341,UPPER CROSS STREET
f3d3b950-16a2-4663-adc5-ebf5344cf345,043429,PEARL'S HILL ROAD,015714,PEARL'S HILL ROAD,035188,PEARL'S HILL ROAD,015049,UPPER CROSS STREET
3593b2a0-6fee-4100-97f7-ce738ebefaed,043429,PEARL'S HILL ROAD,015714,PEARL'S HILL ROAD,014873,UPPER CROSS STREET,014325,UPPER CROSS STREET
3890bfc3-5a14-4007-a994-e92e8022f92b,043429,PEARL'S HILL ROAD,015714,PEARL'S HILL ROAD,035188,PEARL'S HILL ROAD,015049,UPPER CROSS STREET
8544e904-238a-4d66-aaad-cdb522cf0641,043429,PEARL'S HILL ROAD,015714,PEARL'S HILL ROAD,014873,UPPER CROSS STREET,014325,UPPER CROSS STREET
ca538e1c-0b13-4056-9e62-c279e37a3318,027324,CHIN SWEE ROAD,015701,CHIN SWEE ROAD,015330,CHIN SWEE ROAD,041902,CHIN SWEE ROAD
d6f28b3e-1bc2-4221-9c93-8e7e081a6c7c,036713,KAMPONG BAHRU ROAD,045809,KAMPONG BAHRU ROAD,045805,KAMPONG BAHRU ROAD,101084,KAMPONG BAHRU ROAD
c181f539-844f-434a-aabe-c9d7d18ea6ed,014248,NEW BRIDGE ROAD,014231,EU TONG SEN STREET,032132,NEIL ROAD,032135,NEIL ROAD
1d0d52bb-88f9-44b6-9af7-4255f6de9807,045800,KAMPONG BAHRU ROAD,045751,KAMPONG BAHRU ROAD,045033,KAMPONG BAHRU ROAD,097082,HOSPITAL BOULEVARD
ba810400-2ea4-4cfa-bb9c-36b323af21ad,038143,KAMPONG BAHRU ROAD,045751,KAMPONG BAHRU ROAD,045800,KAMPONG BAHRU ROAD,045033,KAMPONG BAHRU ROAD
af2b770f-c4a7-48c9-b028-4eaf8ac70e0a,024868,FARRER ROAD,037381,QUEEN'S ROAD,047998,WOOLLERTON PARK,024879,FARRER ROAD
56eebb2a-69ef-4442-a320-207b24724218,015190,BUKIT TIMAH ROAD,040929,SIXTH AVENUE,017137,SIXTH AVENUE,015143,BUKIT TIMAH ROAD
8d38e812-d252-4f79-a5f7-16e4cc171c0b,058655,BUKIT TIMAH ROAD,058662,BUKIT TIMAH ROAD,055221,BUKIT TIMAH ROAD,058623,BUKIT TIMAH ROAD
79fabaad-f206-46e4-b262-19ad7c850e40,044629,PONGGOL SEVENTEENTH AVENUE,061835,SUMANG WALK,013434,PUNGGOL WAY,061963,SUMANG WALK
6ba433b7-a758-43cf-aaf3-4d2d56ee7e8d,033478,ADMIRALTY ROAD WEST,047360,ADMIRALTY ROAD WEST,033296,ADMIRALTY ROAD WEST,041460,ADMIRALTY ROAD WEST
aa3bb002-d9e9-478f-91a5-8c7098245657,010186,HILLVIEW AVENUE,067471,UPPER BUKIT TIMAH ROAD,067467,UPPER BUKIT TIMAH ROAD,032279,UPPER BUKIT TIMAH ROAD
5f559a8e-cb34-4ce2-8821-0261a3618a90,035345,NEW BRIDGE ROAD,016921,NEW BRIDGE ROAD,016911,EU TONG SEN STREET,014072,NEW BRIDGE ROAD
4421bb1c-9abf-4d22-adbc-6f51cfedb9ad,098722,TOA PAYOH LINK,098721,TOA PAYOH LINK,033135,TOA PAYOH RISE,098711,TOA PAYOH LINK
9e15f784-bc96-4c4f-a2d8-bb4c8d90921c,036618,TOA PAYOH RISE,098708,BRADDELL RISE,098723,TOA PAYOH RISE,098706,BRADDELL RISE
a156836d-c067-4a18-9ed9-252530084f7a,016921,NEW BRIDGE ROAD,035345,NEW BRIDGE ROAD,014072,NEW BRIDGE ROAD,016911,EU TONG SEN STREET
a29d237d-14b2-4580-af11-ca8c872317d8,021990,LORONG 6 TOA PAYOH,021976,LORONG 6 TOA PAYOH,021991,LORONG 6 TOA PAYOH,024072,LORONG 6 TOA PAYOH
e36d6325-2f8b-481c-9229-48ddedd9a040,016921,NEW BRIDGE ROAD,035345,NEW BRIDGE ROAD,014072,NEW BRIDGE ROAD,016911,EU TONG SEN STREET
83802d4f-ad71-44ba-ab84-8933994c9f09,021968,LORONG 6 TOA PAYOH,019474,LORONG 6 TOA PAYOH,024555,LORONG 4 TOA PAYOH,036551,LORONG 4 TOA PAYOH
cfc2378d-4a59-4e5e-9d78-0cac45af3008,022895,LORONG 6 TOA PAYOH,024314,LORONG 6 TOA PAYOH,049892,LORONG 7 TOA PAYOH,041299,LORONG 7 TOA PAYOH
e6009304-01b2-4608-827c-81c4cc306a2c,038362,WOODLANDS CENTRE ROAD,027842,MARSILING ROAD,039893,WOODLANDS CENTRE ROAD,039892,MARSILING ROAD
48a3e779-27d2-4700-b437-b6fc55b36cd3,041353,LORONG 1 TOA PAYOH,098730,LORONG 1 TOA PAYOH,098728,LORONG 1 TOA PAYOH,041253,LORONG 1 TOA PAYOH
02af9194-6305-4f43-80ad-aa12447794d6,009664,WOODLANDS STREET 11,009796,WOODLANDS STREET 13,009795,WOODLANDS STREET 13,009797,WOODLANDS STREET 11
c3d7184c-3288-4d77-b8c5-50e30c875281,014072,NEW BRIDGE ROAD,036012,UPPER CROSS STREET,015536,NEW BRIDGE ROAD,015748,UPPER CROSS STREET
aa131af5-0d87-46a3-9c98-e4867dbb8201,002380,MARSILING LANE,002391,MARSILING LANE,002392,MARSILING LANE,002393,MARSILING LANE
652f29a1-6641-4a60-b21a-3e271cf1fc17,002380,MARSILING LANE,002391,MARSILING LANE,002392,MARSILING LANE,002464,MARSILING LANE
6cfc0592-a9dc-4a48-b7e4-f8df4065ff37,002394,MARSILING LANE,002362,MARSILING LANE,002393,MARSILING LANE,002392,MARSILING LANE
8b881683-d117-45ac-9548-d6ba6403d914,002362,MARSILING LANE,002394,MARSILING LANE,002393,MARSILING LANE,002395,MARSILING LANE
971c62a4-281c-4255-9bc6-8c5f6efa8ff0,040275,AMOY STREET,006327,AMOY STREET,004364,BOON TAT STREET,028593,AMOY STREET
7a5d1834-bcd9-4f65-9dfb-4ef912167d4e,004299,CLUB STREET,040275,AMOY STREET,006327,AMOY STREET,004364,BOON TAT STREET
0ce514eb-c66a-4d1d-9fff-f96f3653137b,040275,AMOY STREET,006327,AMOY STREET,004364,BOON TAT STREET,028593,AMOY STREET
a223863e-772a-4331-843c-b55484a8793f,040275,AMOY STREET,004299,CLUB STREET,006327,AMOY STREET,004364,BOON TAT STREET
acfe6555-52b1-4886-8a46-99adbae47ddc,040275,AMOY STREET,006327,AMOY STREET,004364,BOON TAT STREET,028593,AMOY STREET
67692579-9fba-44ec-86fb-533262b12a52,004299,CLUB STREET,040275,AMOY STREET,006327,AMOY STREET,004364,BOON TAT STREET
aad1d9ff-162f-4c40-894d-fe3862eba5f7,039726,SOUTH BRIDGE ROAD,054987,MAXWELL ROAD,042886,SOUTH BRIDGE ROAD,042433,SOUTH BRIDGE ROAD
0fb99b53-27ee-480a-8949-d8fa8488ce6a,039726,SOUTH BRIDGE ROAD,042886,SOUTH BRIDGE ROAD,042433,SOUTH BRIDGE ROAD,042920,SPRING STREET
f61ef5e0-ec2f-4553-8876-51b0f2f5c9ed,039726,SOUTH BRIDGE ROAD,042886,SOUTH BRIDGE ROAD,042433,SOUTH BRIDGE ROAD,042920,SPRING STREET
1731b3c8-b1e4-4d65-bde8-bf3e5521d45d,054987,MAXWELL ROAD,054994,MAXWELL ROAD,039726,SOUTH BRIDGE ROAD,042886,SOUTH BRIDGE ROAD
b6211d54-cec9-44c4-b589-2e88f24ca2cf,054987,MAXWELL ROAD,039726,SOUTH BRIDGE ROAD,042886,SOUTH BRIDGE ROAD,042433,SOUTH BRIDGE ROAD
e0e1f816-4906-4186-af21-04adccbf5a1a,008509,OUTRAM PARK,008510,OUTRAM PARK,030420,OUTRAM ROAD,015543,OUTRAM ROAD
726729f3-f246-4ab8-a7e8-8cc3158d8f4d,008587,OUTRAM PARK,008588,OUTRAM PARK,008567,OUTRAM PARK,034832,PEARL BANK
69bb91df-7408-4e46-9e77-1c52d706bfe6,008587,OUTRAM PARK,008588,OUTRAM PARK,008567,OUTRAM PARK,034832,PEARL BANK
5bdc2cfa-c72a-4319-8225-7815e23d636f,008587,OUTRAM PARK,008588,OUTRAM PARK,008567,OUTRAM PARK,034832,PEARL BANK
a6d76c87-e9bc-4037-84b1-329ff900a975,030420,OUTRAM ROAD,008509,OUTRAM PARK,008510,OUTRAM PARK,015543,OUTRAM ROAD
197fa838-a3b0-42e5-bd15-d39c1bcb37de,008587,OUTRAM PARK,008601,OUTRAM PARK,032147,CHIN SWEE ROAD,027637,CHIN SWEE ROAD
df8e59b4-e234-4dd5-aa40-8bb760da6c98,032995,HAVELOCK SQUARE,016431,HAVELOCK SQUARE,016911,EU TONG SEN STREET,016432,EU TONG SEN STREET
251af407-9283-4e7f-859f-1098a12b4bfe,044559,TOA PAYOH EAST,042383,TOA PAYOH EAST,042760,TOA PAYOH EAST,028558,TOA PAYOH EAST
8b471cc0-8a8b-4773-ae23-fe4b2ac25620,035458,UPPER CROSS STREET,001025,PARK CRESCENT,001027,PARK CRESCENT,029630,UPPER CROSS STREET
c65a2017-a64c-4310-8cd1-49573df6a0ec,035458,UPPER CROSS STREET,001025,PARK CRESCENT,029630,UPPER CROSS STREET,001027,PARK CRESCENT
aa12f1d3-7629-433a-96af-535ce1bbcab6,040324,MCCALLUM STREET,038892,STANLEY STREET,028140,MCCALLUM STREET,007112,STANLEY STREET
9279faa9-62eb-421c-bd77-93aab741f5ea,044559,TOA PAYOH EAST,042383,TOA PAYOH EAST,042760,TOA PAYOH EAST,028558,TOA PAYOH EAST
2d26c5ed-d9c2-4e6d-809e-8a9e689aa25f,013846,CLEMENTI AVENUE 1,037424,AYER RAJAH EXPRESSWAY,051513,JUBILEE ROAD,036742,CLEMENTI AVENUE 2
fe9cabb7-a63e-4863-8666-df30c2ab9124,023251,MIDDLE ROAD,022572,MIDDLE ROAD,022011,MIDDLE ROAD,030112,BEACH ROAD
a249f5e3-e77c-4395-b885-6b53cd115ebd,024216,TEMASEK AVENUE,024513,TEMASEK AVENUE,022015,TEMASEK AVENUE,023897,TEMASEK AVENUE
4dfb3c83-18fc-4e34-80d3-8f378e19c6b8,024216,TEMASEK AVENUE,024513,TEMASEK AVENUE,022015,TEMASEK AVENUE,023897,TEMASEK AVENUE
70778e94-fe00-45a6-afce-8544ef0bdf1a,032292,JALAN DAUD,000011,PAN ISLAND EXPRESSWAY,000009,PAN ISLAND EXPRESSWAY,053381,PAN ISLAND EXPRESSWAY
81dc52fb-4392-4e6e-b6c4-89114ed0096a,054898,RIVER VALLEY ROAD,054901,KIM YAM ROAD,054900,RIVER VALLEY ROAD,054899,KIM YAM ROAD
c52e507b-7207-4476-a3a6-5768a028e81b,031166,SENTOSA GATEWAY,055801,KEPPEL BAY DRIVE,024762,HARBOURFRONT AVENUE,055805,SENTOSA GATEWAY
f827fd5a-ec5c-47e5-92bb-f9dd5709b20b,001813,SEMBAWANG ROAD,014775,SEMBAWANG ROAD,001778,SEMBAWANG ROAD,001974,SEMBAWANG ROAD
db0e8542-5c3a-45c8-8d4e-e4162210e82a,001813,SEMBAWANG ROAD,014775,SEMBAWANG ROAD,001778,SEMBAWANG ROAD,042274,BAH SOON PAH ROAD
e68194f2-6b32-4f10-8a34-d84306f89104,054315,HOLLAND DRIVE,054316,HOLLAND DRIVE,054297,HOLLAND DRIVE,054293,HOLLAND DRIVE
e9e3920f-ee6d-4626-b8ac-c11eb67d0632,033668,AIRPORT BOULEVARD,033990,T2 BOULEVARD,034502,T2 ARRIVAL DRIVE,033510,T2 ARRIVAL DRIVE
39506178-988d-49fb-b697-b3db1042b9c3,046983,EDGEDALE PLAINS,022618,EDGEDALE PLAINS,046696,EDGEDALE PLAINS,045872,EDGEDALE PLAINS
ccdf3148-95fe-46ee-bc94-be06a8f87c6a,036741,PUNGGOL FIELD,022888,PUNGGOL CENTRAL,040241,PUNGGOL CENTRAL,023553,PUNGGOL CENTRAL
3648e5fe-2faa-4352-841a-9f93171586f1,046779,EDGEDALE PLAINS,054924,EDGEDALE PLAINS,023109,EDGEDALE PLAINS,046761,EDGEDALE PLAINS
c6e43d1a-7e02-403f-a2f6-c68182dd5177,053773,PUNGGOL FIELD,032563,PUNGGOL FIELD,039149,PUNGGOL FIELD WALK,039187,PUNGGOL FIELD WALK
