id,amenity_type,amenity_name,postalcode,lat,lon,amenity_category_id,pa_id,sz_id,rn_id
28566,nparks_parks,watten heights pg,000000,1.33185449294037,103.809030662841,1,6,191,19389
28567,nparks_parks,butterfly ave pg,000000,1.33418016161863,103.877346658149,1,29,100,22354
28568,nparks_parks,tanjong katong rd south pg,000000,1.29968533294375,103.897513354113,1,39,300,11596
28569,nparks_parks,jln buloh perindu pg,000000,1.30871282301972,103.919415278393,1,1,118,44511
28570,nparks_parks,meyer rd pg,000000,1.29905929040625,103.894320728311,1,39,300,2321
28571,nparks_parks,connaught drive,000000,1.29153424520598,103.854261850367,1,40,88,12953
28572,nparks_parks,connaught drive,000000,1.29153444144375,103.854262984329,1,40,88,12953
28573,nparks_parks,connaught drive,000000,1.29135546732212,103.854193190419,1,40,88,12953
28574,nparks_parks,connaught drive,000000,1.28808997234873,103.852359016592,1,40,88,8136
28575,nparks_parks,connaught drive,000000,1.28808562223351,103.852494924445,1,40,88,8136
28576,nparks_parks,connaught drive,000000,1.28878720292072,103.852762262711,1,40,88,8136
28577,nparks_parks,yarrow park,000000,1.31562007509961,103.921656146581,1,1,118,44598
28578,nparks_parks,kranji reservoir park a,000000,1.43875057345648,103.742352724805,1,28,269,24654
28579,nparks_parks,kranji reservoir park a,000000,1.43883169468522,103.742938153918,1,0,0,24654
28580,nparks_parks,kranji reservoir park a,000000,1.43749497479811,103.743176091583,1,28,269,24654
28581,nparks_parks,lentor rd pg,000000,1.38812489230022,103.837816568725,1,52,254,36463
28582,nparks_parks,sbg lc zone 1 (tnc),000000,1.30879605459279,103.818398540715,1,48,134,1180
28583,nparks_parks,sbg lc zone 1 (tnc),000000,1.3080420617508,103.81877810975,1,48,134,5481
28584,nparks_parks,sbg lc zone 1 (tnc),000000,1.30698983536083,103.819118317561,1,48,134,11947
28585,nparks_parks,sbg lc zone 1 (tnc),000000,1.31396744483665,103.808887158749,1,48,139,3770
28586,nparks_parks,sbg lc zone 1 (tnc),000000,1.3149652691969,103.816898211771,1,48,139,1177
28587,nparks_parks,esplanade pk,000000,1.29063624288782,103.854445487866,1,40,88,565
28588,nparks_parks,grove lane pg,000000,1.31439582631469,103.784105543583,1,6,132,5408
28589,nparks_parks,bukit gombak park,000000,1.36798551614303,103.753941035797,1,3,221,27336
28590,nparks_parks,lorong 40 geylang pg,000000,1.3133913173063,103.88906003622,1,53,301,3556
28591,nparks_parks,east coast park area h,000000,1.31712480670718,103.971709520441,1,47,154,42812
28592,nparks_parks,ang mo kio town garden west,000000,1.37441133407231,103.84485205676,1,52,111,32717
28593,nparks_parks,villa verde pk,000000,1.39334006444737,103.752531681279,1,9,256,14537
28594,nparks_parks,villa verde pk,000000,1.3896560417371,103.753068697353,1,9,256,17453
28595,nparks_parks,wilkinson interim pk,000000,1.30182912890258,103.887074155291,1,39,300,2258
28596,nparks_parks,lentor walk pg,000000,1.38842881542273,103.838364342939,1,52,254,19759
28597,nparks_parks,parry rd pg,000000,1.36635249996561,103.877441435554,1,11,162,16889
28598,nparks_parks,countryside pg,000000,1.38951060817464,103.838937859775,1,52,254,28252
28599,nparks_parks,clover way pg,000000,1.34963357496141,103.846060437891,1,51,331,21908
28600,nparks_parks,clover way pg,000000,1.35023920781175,103.845907204583,1,51,331,21938
28601,nparks_parks,fulton ave pg,000000,1.36191272632486,103.833683023425,1,51,328,25277
28602,nparks_parks,banyan villas pg,000000,1.38747629437622,103.838946985425,1,52,254,25456
28603,nparks_parks,hong lim pk,000000,1.28705049593651,103.846245500685,1,36,19,636
28604,nparks_parks,hong lim pk,000000,1.28685697444082,103.846609953975,1,36,19,636
28605,nparks_parks,harvey crescent pg,000000,1.34041140196146,103.955515005926,1,47,196,38637
28606,nparks_parks,mariam way pg,000000,1.3622700332646,103.966057645934,1,14,187,41990
28607,nparks_parks,mount faber park,000000,1.26894614023709,103.824293851423,1,4,35,12399
28608,nparks_parks,mount faber park,000000,1.2709280653758,103.824879263348,1,4,35,6660
28609,nparks_parks,mount faber park,000000,1.27137192955785,103.824101463956,1,4,35,6748
28610,nparks_parks,mount faber park,000000,1.26978113728361,103.824960632065,1,4,35,6597
28611,nparks_parks,mount faber park,000000,1.27650363337167,103.816017596218,1,4,35,7264
28612,nparks_parks,mount faber park,000000,1.2690336564378,103.824263805034,1,4,35,12399
28613,nparks_parks,thong soon green pg,000000,1.39960546693023,103.817825999094,1,55,291,32558
28614,nparks_parks,bangsawan pk,000000,1.3208530444427,103.923641107791,1,1,118,42679
28615,nparks_parks,kampong glam pk,000000,1.30253516187322,103.863533917343,1,22,278,11711
28616,nparks_parks,thomson walk pg,000000,1.37624372592236,103.832485522748,1,52,171,16639
28617,nparks_parks,carmichael rd pg,000000,1.34296929056998,103.863570338707,1,29,207,21291
28618,nparks_parks,jupiter playground,000000,1.35849350033854,103.825317532881,1,51,328,22166
28619,nparks_parks,brook's park,000000,1.40547885833924,103.822499899093,1,55,291,26340
28620,nparks_parks,sunrise close pg,000000,1.38677710937139,103.857539417689,1,52,251,19887
28621,nparks_parks,jalan singa park,000000,1.33104252241625,103.907193937401,1,1,211,37709
28622,nparks_parks,st michael's fc,000000,1.32634920584826,103.865148440943,1,22,174,22701
28623,nparks_parks,cambridge park,000000,1.3134689339057,103.846879905927,1,22,129,3492
28624,nparks_parks,tampines boulevard park,000000,1.36165919376415,103.942064425182,1,47,169,42385
28625,nparks_parks,tampines boulevard park,000000,1.36076753563658,103.944487686556,1,47,169,38921
28626,nparks_parks,sunset way pg,000000,1.32581399757605,103.766178415829,1,10,151,17639
28627,nparks_parks,bukit canberra,000000,1.44916629859963,103.824248563127,1,19,310,29281
28628,nparks_parks,jln senang pg,000000,1.32876820682269,103.916168280306,1,1,149,40086
28629,nparks_parks,carpmael park,000000,1.31128085938226,103.89878693081,1,53,121,7524
28630,nparks_parks,sengkang riverside pk,000000,1.39492082530248,103.883057170033,1,20,239,27783
28631,nparks_parks,sengkang riverside pk,000000,1.4005503237962,103.889436902936,1,20,237,13034
28632,nparks_parks,sengkang riverside pk,000000,1.39787269726354,103.882641843421,1,20,239,37267
28633,nparks_parks,sengkang riverside pk,000000,1.40093730107331,103.884154983379,1,20,239,37187
28634,nparks_parks,changi point waterfront pk,000000,1.39053589877344,103.988511168673,1,8,235,38911
28635,nparks_parks,ang mo kio linear park (plot 4),000000,1.37868624729303,103.866957468485,1,21,249,33881
28636,nparks_parks,ang mo kio linear park (plot 4),000000,1.37872693930781,103.866691044699,1,21,249,33881
28637,nparks_parks,canning rise (fcp),000000,1.29587043716572,103.848342758372,1,43,17,376
28638,nparks_parks,mayflower crescent pg,000000,1.37298826686835,103.83928515401,1,52,111,16714
28639,nparks_parks,marsiling park,000000,1.4376729852263,103.770981271561,1,33,322,15027
28640,nparks_parks,marsiling park,000000,1.43858268028349,103.770937964196,1,33,322,15027
28641,nparks_parks,paya lebar road park,000000,1.33251646704954,103.888657934898,1,53,93,2713
28642,nparks_parks,haig walk extension,000000,1.30975745659357,103.899149128263,1,53,121,11103
28643,nparks_parks,onan road green space,000000,1.31003996467977,103.900734120332,1,53,121,7529
28644,nparks_parks,highgate walk playground,000000,1.34019615616867,103.766313552231,1,6,152,24144
28645,nparks_parks,platina rd pg,000000,1.42737177762308,103.82615393174,1,50,218,25552
28646,nparks_parks,ang mo kio linear pk (plot 2),000000,1.37985835821767,103.873561899939,1,21,249,26659
28647,nparks_parks,macpherson linear pk,000000,1.33395273608996,103.8815924378,1,29,192,18639
28648,nparks_parks,east coast park area d,000000,1.30551792355408,103.929164147437,1,1,59,45331
28649,nparks_parks,native plant centre,000000,1.41656046265517,103.727804182067,1,23,311,35167
28650,nparks_parks,windsor nature park,000000,1.35487031863808,103.818537169799,1,7,294,27076
28651,nparks_parks,limau villas pg,000000,1.3239083042801,103.950706322121,1,1,157,38109
28652,nparks_parks,waringin pk pg,000000,1.32252951897266,103.919345118564,1,1,149,42473
28653,nparks_parks,sunset heights os,000000,1.32829709979766,103.768877870841,1,10,151,17624
28654,nparks_parks,clementi crescent pg,000000,1.32358988710298,103.773592354599,1,6,98,24514
28655,nparks_parks,serenade walk pg,000000,1.37940300724224,103.834713577052,1,52,171,35360
28656,nparks_parks,gentle dr pg,000000,1.32029026675566,103.840486248556,1,25,140,2826
28657,nparks_parks,goodlink pk pg,000000,1.42723906032864,103.825572111681,1,50,218,25540
28658,nparks_parks,pandan reservoir fitness corner,000000,1.31757956935571,103.749101917003,1,12,122,10613
28659,nparks_parks,lentor vale pg,000000,1.3875815207975,103.836509255857,1,52,254,19843
28660,nparks_parks,one-north park,000000,1.30590138527245,103.788401787424,1,17,70,4855
28661,nparks_parks,one-north park,000000,1.30518028883612,103.789338893551,1,17,70,6296
28662,nparks_parks,one-north park,000000,1.30059781838426,103.790842984566,1,17,70,10041
28663,nparks_parks,one-north park,000000,1.29569106536077,103.793837434935,1,17,70,9553
28664,nparks_parks,one-north park,000000,1.29838165284715,103.790718734965,1,17,70,4373
28665,nparks_parks,one-north park,000000,1.30146305186477,103.791050073996,1,17,70,4412
28666,nparks_parks,mount sinai plain pg,000000,1.31610692890617,103.781101487178,1,6,132,3275
28667,nparks_parks,jln kayu pk,000000,1.39764977336723,103.872907397871,1,20,239,26260
28668,nparks_parks,loyang view pg,000000,1.36371071322871,103.966889776829,1,14,187,40589
28669,nparks_parks,jln angin laut pg,000000,1.33693393958349,103.956391510137,1,47,196,37913
28670,nparks_parks,binchang rise pg,000000,1.34845338741701,103.844029173849,1,51,331,21928
28671,nparks_parks,holland green linear park,000000,1.3264812185896,103.785816151141,1,6,98,16297
28672,nparks_parks,holland green linear park,000000,1.32649247880953,103.7860967649,1,6,98,16265
28673,nparks_parks,holland green linear park,000000,1.32796663176508,103.790605355682,1,6,98,20876
28674,nparks_parks,holland green linear park,000000,1.32719003087766,103.788242528408,1,6,98,16265
28675,nparks_parks,holland green linear park,000000,1.32775743056163,103.78296680116,1,6,98,16325
28676,nparks_parks,east coast park area g,000000,1.31614865098762,103.962424489434,1,1,136,42812
28677,nparks_parks,the inglewood pg,000000,1.36103015105149,103.830557398994,1,51,328,25268
28678,nparks_parks,chuan lane park,000000,1.35165564937068,103.858356318846,1,21,260,13029
28679,nparks_parks,mar thoma road park,000000,1.32700214773473,103.861771698421,1,22,174,22681
28680,nparks_parks,choa chu kang pk,000000,1.38930701305713,103.750450100121,1,9,245,23239
28681,nparks_parks,choa chu kang pk,000000,1.38902776662058,103.74667018369,1,9,245,13163
28682,nparks_parks,jambol place park,000000,1.27941281391714,103.789984859738,1,17,44,5139
28683,nparks_parks,janggus garden,000000,1.45755442796605,103.836849382422,1,19,295,20834
28684,nparks_parks,thomson green pg,000000,1.37926479991432,103.832724823588,1,52,171,16645
28685,nparks_parks,beng wan rd pg,000000,1.32298152183096,103.865342357859,1,22,174,29665
28686,nparks_parks,beng wan rd pg,000000,1.32348936157716,103.865742573697,1,22,174,29665
28687,nparks_parks,lorong marican park,000000,1.32406045740121,103.907911140191,1,1,149,38998
28688,nparks_parks,lorong melayu park,000000,1.32383098680013,103.908714529341,1,1,149,38976
28689,nparks_parks,kew ave pg,000000,1.32190302779383,103.948450571151,1,1,157,42222
28690,nparks_parks,holland village pk,000000,1.31187969200811,103.795229439442,1,17,227,7806
28691,nparks_parks,irau drive playground,000000,1.46239491073554,103.839490384011,1,19,295,20851
28692,nparks_parks,macritchie reservoir pk,000000,1.3456381282792,103.83685268216,1,7,294,16465
28693,nparks_parks,haig walk (geylang rd-dunman rd),000000,1.3093117074247,103.899382443421,1,39,72,2383
28694,nparks_parks,haig walk (geylang rd-dunman rd),000000,1.30813393832195,103.899938282719,1,39,72,12534
28695,nparks_parks,mera terrace pg,000000,1.34704844094464,103.96341350523,1,47,154,38448
28696,nparks_parks,mera terrace pg,000000,1.34750776858726,103.963693421978,1,47,154,38445
28697,nparks_parks,eastwood pk pg,000000,1.3231214494188,103.957922530408,1,1,157,39062
28698,nparks_parks,bedok ria crescent pg,000000,1.32732469229419,103.953354355557,1,1,157,39114
28699,nparks_parks,jln chempaka kuning pg,000000,1.32942824798653,103.950109020708,1,1,95,39208
28700,nparks_parks,lakeside grove fitness corner,000000,1.33923541101166,103.716806761355,1,13,208,21811
28701,nparks_parks,chuan walk pg,000000,1.35714942044648,103.867389553925,1,21,164,28295
28702,nparks_parks,telok kurau lorong n pk,000000,1.31052267078619,103.912925291094,1,1,118,43732
28703,nparks_parks,pasir ris town pk,000000,1.37267989667153,103.951094863148,1,14,220,41350
28704,nparks_parks,pasir ris town pk,000000,1.37303020209073,103.953071841269,1,14,220,41350
28705,nparks_parks,jlg: cg mrt tol linkway,000000,1.34222211057583,103.732357306261,1,12,209,31357
28706,nparks_parks,lentor green pg,000000,1.38504073342926,103.836977468107,1,52,254,19779
28707,nparks_parks,jln limau kasturi pg,000000,1.32410996584824,103.94642405932,1,1,157,39180
28708,nparks_parks,pek kio park,000000,1.31629470466649,103.849564629149,1,22,129,3480
28709,nparks_parks,pek kio park,000000,1.31627930342671,103.849550854266,1,22,129,3480
28710,nparks_parks,jln daud pk,000000,1.32566664629687,103.907228080954,1,1,149,39015
28711,nparks_parks,upper serangoon park,000000,1.35171550691878,103.875275845175,1,21,177,16681
28712,nparks_parks,jalan remaja interim park,000000,1.35741957098586,103.760629130301,1,3,188,20553
28713,nparks_parks,cashew rd interim pk,000000,1.37232304373687,103.767758499251,1,5,172,36291
28714,nparks_parks,henry pk,000000,1.31594582436378,103.783150332631,1,6,132,1809
28715,nparks_parks,changi point promenade,000000,1.39004241093779,103.990046836387,1,8,298,41498
28716,nparks_parks,pemimpin place pg,000000,1.35374319307652,103.842714157881,1,51,331,21958
28717,nparks_parks,ang mo kio linear pk (plot 3),000000,1.37968404956232,103.86975125201,1,21,249,26976
28718,nparks_parks,siang kuang ave interim pk,000000,1.32993264045088,103.873035741327,1,29,100,22390
28719,nparks_parks,dedap place pg,000000,1.38767934209883,103.868541278429,1,21,249,23684
28720,nparks_parks,istana pk,000000,1.29947297331455,103.8443452616,1,43,92,3439
28721,nparks_parks,istana pk,000000,1.29943331095626,103.844466793206,1,43,92,3439
28722,nparks_parks,istana pk,000000,1.29948330581574,103.844314795584,1,43,92,3439
28723,nparks_parks,istana pk,000000,1.29945330943997,103.844406854964,1,43,92,3439
28724,nparks_parks,istana pk,000000,1.29954596556453,103.844122399435,1,43,92,3439
28725,nparks_parks,istana pk,000000,1.29955629806303,103.844091933417,1,43,92,3439
28726,nparks_parks,istana pk,000000,1.29957562911802,103.844031663603,1,43,92,3439
28727,nparks_parks,istana pk,000000,1.29977260859519,103.843429303281,1,43,92,161
28728,nparks_parks,istana pk,000000,1.29984593358597,103.843202466799,1,43,92,3439
28729,nparks_parks,istana pk,000000,1.29978160804362,103.843400824834,1,43,92,161
28730,nparks_parks,istana pk,000000,1.29952630169827,103.844183329676,1,43,92,3439
28731,nparks_parks,istana pk,000000,1.29958562880776,103.844001529147,1,43,92,3439
28732,nparks_parks,istana pk,000000,1.29959562758997,103.843972056917,1,43,92,3439
28733,nparks_parks,istana pk,000000,1.2997326125651,103.843552160268,1,43,92,5103
28734,nparks_parks,istana pk,000000,1.29949330460162,103.844285323358,1,43,92,3439
28735,nparks_parks,istana pk,000000,1.29941364617286,103.844528718131,1,43,92,3439
